producto_id,nombre_producto,categoria,mes_pronosticado,horizonte,prediccion_xgboost,prediccion_regresion_lineal,prediccion_baseline,prediccion_final,metodo_usado
T020701,TRAMADOL SOL. INYECTABLE 50MG/1ML,MEDICAMENTOS,2022-07,1,1100.1,902.32,950.67,1100.1,XGBoost
T020702,TRAMADOL SOL. INYECTABLE 100MG/2ML,MEDICAMENTOS,2022-07,1,35.61,11.17,24.0,35.61,XGBoost
T023011,TRAZODONA TABLETA 50MG,MEDICAMENTOS,2022-07,1,378.01,526.27,381.0,378.01,XGBoost
T025011,TRIMETOPRIM/SULFAMETOXAZOL TABLETA 80MG/400MG,MEDICAMENTOS,2022-07,1,0.73,0.0,0.0,0.73,XGBoost
V000000013,VORICONAZOL TABLETA 200MG,MEDICAMENTOS,2022-07,1,3.44,28.54,46.33,46.33,Media móvil
V0000002,VALGANCICLOVIR TBL. 450 MG,MEDICAMENTOS,2022-07,1,0.21,0.0,0.0,0.0,Media móvil
V0000004,VALSARTAN TABLETA 160MG,MEDICAMENTOS,2022-07,1,8.84,1.83,13.33,13.33,Media móvil
V0000005,VALSARTAN TABLETA 80MG,MEDICAMENTOS,2022-07,1,1.64,2.73,9.67,9.67,Media móvil
V0000011,VORICONAZOL POLVO LIOFILIZADO 200MG,MEDICAMENTOS,2022-07,1,2.02,157.8,58.0,157.8,Regresión Lineal
V0000012,VASOPRESINA 20UI/ML SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,53.92,49.7,66.33,53.92,XGBoost
V0000013,TRIMETAZIDINA TABLETA 35MG,MEDICAMENTOS,2022-07,1,2.82,2.85,1.33,2.85,Regresión Lineal
V011141,VALPROICO ÁCIDO CÁPSULA 250MG,MEDICAMENTOS,2022-07,1,393.88,634.39,457.67,634.39,Regresión Lineal
V012221,VALPROICO ÁCIDO JARABE 250MG/5ML X 120ML,MEDICAMENTOS,2022-07,1,3.68,3.43,14.0,14.0,Media móvil
V013721,VANCOMICINA 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-07,1,1612.93,1885.06,1658.33,1885.06,Regresión Lineal
V015721,VECURONIO BROMURO POLVO LIOFILIZADO 10MG,MEDICAMENTOS,2022-07,1,150.21,140.98,240.67,150.21,XGBoost
V016011,VERAPAMILO TABLETA 120MG,MEDICAMENTOS,2022-07,1,4.52,5.28,12.33,12.33,Media móvil
V016141,VERAPAMILO TABLETA 80MG,MEDICAMENTOS,2022-07,1,4.39,20.61,22.0,22.0,Media móvil
Z001201,ZIDOVUDINA SOLUCIÓN ORAL 10MG/1ML X 240ML,MEDICAMENTOS,2022-07,1,0.21,0.0,0.0,0.0,Regresión Lineal
Z002721,ZOLEDRONICO ÁCIDO POLVO LIOFILIZADO 4MG/5ML ,MEDICAMENTOS,2022-07,1,0.56,0.0,1.0,0.56,XGBoost
0002101,OMEPRAZOL CÁPSULA 20MG,MEDICAMENTOS,2022-08,2,1741.2,1763.9,1638.35,1741.2,XGBoost
0004721,OXACILINA POLVO LIOFILIZADO 1G,MEDICAMENTOS,2022-08,2,0.01,1.3,5.44,5.44,Media móvil
0006422,"OXIMETAZOLINA SOLUCIÓN NASAL 0,05% ",MEDICAMENTOS,2022-08,2,0.3,1.5,1.44,1.44,Media móvil
100317,"LACTULOSA SOLUCIÓN ORAL 66,7%/15ML",MEDICAMENTOS,2022-08,2,173.05,202.09,170.48,173.05,XGBoost
103662,PALIVIZUMAB POLVO LIOFILIZADO 50 MG,MEDICAMENTOS,2022-08,2,1.51,1.04,2.02,1.51,XGBoost
105719,CLARITROMICINA 250MG/5ML GRANULOS PARA RECONSTITUIR A SUSPENSION ORAL,MEDICAMENTOS,2022-08,2,0.3,0.0,0.11,0.11,Media móvil
110028,"EPOPROSTENOL POLVO LIOFILIZADO 1,5MG",MEDICAMENTOS,2022-08,2,0.35,0.0,0.0,0.0,Media móvil
118494,DEXAMETASONA SOLUCIÓN OFTÁLMICA 5ML,MEDICAMENTOS,2022-08,2,1.0,0.0,1.38,1.0,XGBoost
119580,N-ACETILCISTEINA GRANULOS PARA SUSPENCIÓN ORAL 200MG,MEDICAMENTOS,2022-08,2,0.25,0.0,0.0,0.0,Media móvil
120804,CARBOXIMETILCELULOSA 0.5 % SOL. OFTALMICA ,MEDICAMENTOS,2022-08,2,0.14,0.0,0.22,0.14,XGBoost
120898,"FRESUBIN HP ENERGY SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO LÍQUIDO ",NUTRICION,2022-08,2,29.06,192.76,140.89,140.89,Media móvil
120900,"(FRESUBIN HP ENERGY SOLUCIÓN ORAL 1,5KCAL/1ML (750KCAL/500ML)) ALIMENTO LÍQUIDO ",NUTRICION,2022-08,2,118.38,42.47,125.32,125.32,Media móvil
125690,FINASTERIDE 5MG TABLETA ,MEDICAMENTOS,2022-08,2,0.14,0.0,0.1,0.14,XGBoost
129788,POSACONAZOL 100MG TABLETA,MEDICAMENTOS,2022-08,2,0.0,0.0,0.0,0.0,XGBoost
131059,HIDROXICLOROQUINA SULFATO TABLETA 200MG,MEDICAMENTOS,2022-08,2,0.0,266.81,112.89,112.89,Media móvil
131589,"TIOTROPIO BROMURO SUSPENSIÓN PARA INHALACIÓN 2,5MCG/1PUFF/60PUFF",MEDICAMENTOS,2022-08,2,1.05,0.0,1.0,1.05,XGBoost
134746,LEVETIRACETAM SOL. INYECTABLE 500MG/5ML,MEDICAMENTOS,2022-08,2,198.23,116.7,157.26,116.7,Regresión Lineal
136905,CICLOSERINA 250MG TABLETA ,MEDICAMENTOS,2022-08,2,0.0,19.1,8.0,8.0,Media móvil
145329,DEXMEDETOMIDINA 200MCG/2ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,405.74,538.63,454.72,405.74,XGBoost
145537,CISATRACURIO 10MG/5ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,0.0,175.58,67.56,67.56,Media móvil
145933,LEVOTIROXINA SODICA TABLETA 25MCG,MEDICAMENTOS,2022-08,2,67.99,61.63,60.33,60.33,Media móvil
151766,CLOBAZAM TABLETA 10 MG ,CONTROLADOS,2022-08,2,10.49,9.17,18.78,10.49,XGBoost
152912,PARACETAMOL SOLUCIÓN INYECTABLE 1G/100ML,MEDICAMENTOS,2022-08,2,26.42,6.84,10.51,26.42,XGBoost
153257,ANFOTERICINA B LIPOSOMAL 50MG POLVO LIOFILIZADO 50MG,MEDICAMENTOS,2022-08,2,38.36,20.25,42.44,42.44,Media móvil
157471,OCTEOTRIDE ACETATO SOLUCIÓN INYECTABLE 20MG,MEDICAMENTOS,2022-08,2,11.92,0.0,1.83,11.92,XGBoost
160729,LEVETIRACETAM 1000MG TABLETA,MEDICAMENTOS,2022-08,2,0.0,0.0,3.22,3.22,Media móvil
162236,INSULINA DEGLUDEC SOL. INYECTABLE 100UI/ML x 3 ML,MEDICAMENTOS,2022-08,2,3.07,3.4,3.91,3.07,XGBoost
162378,ACETAMINOFEN/HIDROCODONA TABLETA 325MG/5MG,MEDICAMENTOS,2022-08,2,0.52,0.0,0.0,0.0,Media móvil
162558,LEVOFLOXACINA SOLUCIÓN INYECTABLE 500MG/100ML,MEDICAMENTOS,2022-08,2,6.98,25.33,16.89,16.89,Media móvil
162958,INDACATEROL/GLICOPIRRONIO POLVO PARA INHALACIÓN EN CÁPSULA 110MCG/50MCG,MEDICAMENTOS,2022-08,2,17.17,4.49,10.86,10.86,Media móvil
164333,FOSFOMICINA DISODICA 4G POLVO LIOFILIZADO ,MEDICAMENTOS,2022-08,2,0.91,7.27,6.56,6.56,Media móvil
171762,"NEPRO BP SOLUCIÓN ORAL 1,8KCAL/1ML (426,6KCAL/237ML)) ALIMENTO PARA PROPÓSITOS",NUTRICION,2022-08,2,5.9,31.58,18.33,18.33,Media móvil
19973360,DOBUTAMINA 250MG/20ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,35.8,27.44,34.33,34.33,Media móvil
200061,SENSOR NEONATAL ADHESIVO M-LNCS PARA EQUIPOS  MARCA MASIMO,DISPOSITIVOS MEDICO,2022-08,2,0.8,0.0,1.35,1.35,Media móvil
200072,SENSOR SPO2 NEONATAL EM0602,DISPOSITIVOS MEDICO,2022-08,2,0.17,0.0,0.04,0.17,XGBoost
2001990802,SACCHAROMYCES BOULARDII POLVO PARA SUSPENSIÓN ORAL 250MG,MEDICAMENTOS,2022-08,2,2.73,0.0,0.0,0.0,Media móvil
20039341,TICAGRELOR TABLETA 90MG,MEDICAMENTOS,2022-08,2,0.84,0.0,0.52,0.52,Media móvil
6421,"OXIMETAZOLINA SOLUCIÓN NASAL 0, 025% ",MEDICAMENTOS,2022-08,2,0.24,0.0,0.15,0.15,Media móvil
700010,NIFEDIPINO CÁPSULA 10MG,MEDICAMENTOS,2022-08,2,167.86,211.88,222.14,167.86,XGBoost
700021,ALFAMETILDOPA TABLETA 250MG,MEDICAMENTOS,2022-08,2,20.97,19.43,13.67,13.67,Media móvil
700067,TRIMETOPRIM/SULFAMETOXAZOL TABLETA 160MG/800MG,MEDICAMENTOS,2022-08,2,66.94,78.58,81.76,66.94,XGBoost
700131,CLOTRIMAZOL 100MG TABLETA VAGINAL,MEDICAMENTOS,2022-08,2,1.73,0.0,1.29,1.73,XGBoost
700142,WARFARINA SODICA TABLETA 5MG,MEDICAMENTOS,2022-08,2,75.53,28.84,26.22,75.53,XGBoost
700145,DIOSMINA TABLETA 500MG,MEDICAMENTOS,2022-08,2,0.0,21.44,8.89,8.89,Media móvil
700203,MUPIROCINA UNGÜENTO TÓPICO 2%/15G,MEDICAMENTOS,2022-08,2,0.13,0.0,0.44,0.44,Media móvil
700245,SULFADIAZINA DE PLATA CREMA TOPICA 1% ,MEDICAMENTOS,2022-08,2,0.22,0.0,0.11,0.11,Media móvil
700290,"BETAMETILDIGOXINA 0,6MG/ML/45 GOTAS SOLUCIÓN ORAL ",MEDICAMENTOS,2022-08,2,1.29,0.0,1.07,1.29,XGBoost
700302,GLUTAPAK 10 ENTEREX ALIMENTO 15g,NUTRICION,2022-08,2,0.22,0.44,1.22,1.22,Media móvil
700307,PREPARADO MAGISTRAL DE OMEPRAZOL ENTERAL 20 MG/10 ML,MEDICAMENTOS,2022-08,2,9.82,122.5,87.79,122.5,Regresión Lineal
700308,PREPARADO MAGISTRAL DE NIFEDIPINO ENTERAL 30 MG/ 10 ML,MEDICAMENTOS,2022-08,2,0.0,19.1,8.0,8.0,Media móvil
700310,TROPICAMIDA 1% 15ML SOLUCION OFTALMICA,MEDICAMENTOS,2022-08,2,0.07,0.0,0.11,0.11,Media móvil
700319,circuito neonatal REFERENCIA MP02650,DISPOSITIVOS MEDICO,2022-08,2,1.41,2.33,3.33,3.33,Media móvil
700320,LEVETIRACETAM 100 MG/ML SOLUCION ORAL x 300 ML,MEDICAMENTOS,2022-08,2,0.43,2.75,1.78,2.75,Regresión Lineal
700326,IPRATROPIO BROMURO SOL. PARA INHALACIÓN 250MCG/1ML x 20ML,MEDICAMENTOS,2022-08,2,3.53,0.38,1.11,1.11,Media móvil
700401,SUCRALFATO SUSPENSIÓN ORAL 20%/200ML,MEDICAMENTOS,2022-08,2,1.35,0.0,0.69,1.35,XGBoost
700410,EQUIPO PERFUSOR 50CC,DISPOSITIVOS MEDICO,2022-08,2,1.48,0.0,1.85,1.48,XGBoost
700422,FENOBARBITAL SOLUCIÓN ORAL 4MG/1ML ,CONTROLADOS,2022-08,2,0.81,0.0,0.57,0.81,XGBoost
700441,POTASIO GLUCONATO ELIXIR 20MEQ/15ML ,MEDICAMENTOS,2022-08,2,35.69,39.15,30.55,39.15,Regresión Lineal
700525,PROPOFOL EMULSIÓN INYECTABLE 1%/20ML,MEDICAMENTOS,2022-08,2,1.52,2.47,2.62,1.52,XGBoost
700543,MIDAZOLAM 5MG/5ML SOL. INYECTABLE,CONTROLADOS,2022-08,2,9277.57,14359.48,12366.9,9277.57,XGBoost
700544,SOMATOSTATINA POLVO LIOFILIZADO 3MG,MEDICAMENTOS,2022-08,2,1.81,52.16,41.78,41.78,Media móvil
700550,ROCURONIO BROMURO SOLUCIÓN INYECTABLE 50MG/5ML,MEDICAMENTOS,2022-08,2,0.0,15.88,17.78,17.78,Media móvil
700554,ASCORBICO ACIDO 500MG/5ML SOL. INYECTABLE (VITAMINA C),MEDICAMENTOS,2022-08,2,265.19,197.25,241.77,265.19,XGBoost
700567,ALIZAPRIDA SOL. INYECTABLE 50MG,MEDICAMENTOS,2022-08,2,0.15,0.0,0.0,0.0,Media móvil
700572,"METILERGOMETRINA SOL. INYECTABLE 0,2MG ",CONTROLADOS,2022-08,2,0.32,0.0,0.14,0.32,XGBoost
700575,"ENOXAPARINA 20MG/0,2ML SOL. INYECTABLE ",MEDICAMENTOS,2022-08,2,119.58,91.85,99.73,119.58,XGBoost
700577,"ENOXAPARINA 60MG/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,2022-08,2,393.3,331.57,369.86,393.3,XGBoost
700578,"ENOXAPARINA 80MG/0,8ML SOL. INYECTABLE ",MEDICAMENTOS,2022-08,2,156.04,122.9,131.53,156.04,XGBoost
700587,MEPERIDINA 100MG/2ML SOL. INYECTABLE,CONTROLADOS,2022-08,2,40.7,46.52,47.11,40.7,XGBoost
700605,INMUNOGLOBULINA HUMANA NORMAL  6 GR/200ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,11.07,0.0,1.55,11.07,XGBoost
700628,CLARITROMICINA 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-08,2,203.1,359.38,342.56,203.1,XGBoost
700629,FOSFOLIPIDOS NATURALES 200MG/8ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR),MEDICAMENTOS,2022-08,2,3.57,5.49,4.78,5.49,Regresión Lineal
700630,ALPROSTADIL SOLUCIÓN INYECTABLE 500MCG/1ML,MEDICAMENTOS,2022-08,2,0.5,0.0,0.44,0.44,Media móvil
700631,"OCTREOTIDE SOLUCIÓN INYECTABLE 0,1MG/1ML",MEDICAMENTOS,2022-08,2,14.4,0.0,2.38,14.4,XGBoost
700634,MEROPENEM POLVO LIOFILIZADO 1000 MG,MEDICAMENTOS,2022-08,2,1624.88,1664.99,1710.33,1624.88,XGBoost
700639,ANFOTERICINA B 50MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-08,2,6.58,63.55,39.89,63.55,Regresión Lineal
700640,TRIMETOPRIM/SULFAMETOXAZOL  80MG/400MG/5ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,717.18,622.85,768.22,768.22,Media móvil
700644,ADENOSINA 6MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,0.4,0.0,0.13,0.4,XGBoost
700645,CEFEPIME 1G POLVO LIOFILIZADO,MEDICAMENTOS,2022-08,2,829.43,828.54,930.89,930.89,Media móvil
700646,MILRINONA SOL. INYECTABLE 10MG/10ML,MEDICAMENTOS,2022-08,2,73.67,19.88,46.67,46.67,Media móvil
700651,KETOPROFENO SOLUCIÓN INYECTABLE 100MG/2ML,MEDICAMENTOS,2022-08,2,0.18,0.0,0.0,0.0,Media móvil
700694,LIDOCAINA CLORHIDRATO 2% JALEA 30G,MEDICAMENTOS,2022-08,2,144.4,204.97,136.61,144.4,XGBoost
700741,SACUBITRIL/ VALSARTAN 50 MG TABLETA,MEDICAMENTOS,2022-08,2,14.18,35.38,28.44,28.44,Media móvil
700749,"BUDESONIDA SUSPENSIÓN PARA INHALACIÓN 0,5MG/1ML (1MG/2ML)",MEDICAMENTOS,2022-08,2,2.28,4.33,4.07,2.28,XGBoost
700757,SALBUTAMOL 5 MG SOL. PARA NEBULIZACIÓN X 10 ML,MEDICAMENTOS,2022-08,2,0.83,0.0,0.95,0.95,Media móvil
700762,LIDOCAINA CLORHIDRATO SOLUCIÓN TÓPICA 10%/80G,MEDICAMENTOS,2022-08,2,0.32,0.0,0.11,0.11,Media móvil
700779,FENOBARBITAL TABLETA 100MG ,CONTROLADOS,2022-08,2,0.48,0.0,0.0,0.0,Media móvil
700786,GASA VASELINADA,DISPOSITIVOS MEDICO,2022-08,2,1.23,0.0,0.44,0.44,Media móvil
700791,DEGARELIX 80 MG POLVO PARA RECONSTITUCION,MEDICAMENTOS,2022-08,2,0.0,0.0,0.33,0.33,Media móvil
700800,HALOPERIDOL 5MG TABLETA  ,MEDICAMENTOS,2022-08,2,4.35,18.77,37.47,18.77,Regresión Lineal
700809,"PIPERACILINA/TAZOBACTAM POLVO LIOFILIZADO 4,5G",MEDICAMENTOS,2022-08,2,3820.14,2938.36,3085.78,3085.78,Media móvil
700813,FOSFOLIPIDOS NATURALES 100MG/4ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR),MEDICAMENTOS,2022-08,2,2.44,1.01,2.89,2.89,Media móvil
700815,"FOSFOLIPIDOS NATURALES 120MG/1,5ML SUSPENSION INYECTABLE SURFACTANTE PULMONAR)",MEDICAMENTOS,2022-08,2,1.71,2.49,2.44,1.71,XGBoost
700817,"BUPIVACAINA 0,5% x 10ML SOL. INYECTABLE",MEDICAMENTOS,2022-08,2,0.07,0.0,0.0,0.0,Regresión Lineal
700820,DALTEPARINA SODICA 2.500 UI (ANTIFACTOR XA)  SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,80.25,92.11,78.79,80.25,XGBoost
700821,DALTEPARINA SODICA 5.000 UI (ANTIFACTOR XA) SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,9.94,6.46,28.71,28.71,Media móvil
700850,TRANEXAMICO ACIDO 500MG  SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,130.07,127.27,110.33,110.33,Media móvil
700851,AGUA ESTERIL PARA INYECCION 5ML,MEDICAMENTOS,2022-08,2,2973.96,2771.72,2897.07,2771.72,Regresión Lineal
700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,89.56,65.71,57.27,89.56,XGBoost
700873,URSODEOXICOLICO ACIDO TABLETA 600MG,MEDICAMENTOS,2022-08,2,2.79,0.0,0.76,2.79,XGBoost
700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",CONTROLADOS,2022-08,2,1302.98,1654.2,1581.49,1302.98,XGBoost
700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",MEDICAMENTOS,2022-08,2,33.89,29.62,35.59,33.89,XGBoost
700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,174.42,107.77,174.8,174.42,XGBoost
700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",MEDICAMENTOS,2022-08,2,3614.16,3449.29,3206.89,3206.89,Media móvil
700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,MEDICAMENTOS,2022-08,2,0.11,0.0,0.0,0.0,Regresión Lineal
700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",MEDICAMENTOS,2022-08,2,3.51,0.47,3.49,3.49,Media móvil
700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,MEDICAMENTOS,2022-08,2,0.31,0.0,0.0,0.0,Regresión Lineal
700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,0.74,0.0,0.86,0.74,XGBoost
700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),MEDICAMENTOS,2022-08,2,23.64,11.77,23.25,11.77,Regresión Lineal
700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,MEDICAMENTOS,2022-08,2,0.37,0.0,0.0,0.0,Regresión Lineal
700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",NUTRICION,2022-08,2,78.92,37.42,38.44,78.92,XGBoost
700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,NUTRICION,2022-08,2,16.69,26.35,32.09,26.35,Regresión Lineal
700967,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC",NUTRICION,2022-08,2,17.84,18.47,12.28,17.84,XGBoost
700968,"ENSURE SOLUCIÓN ORAL 1,05KCAL/1ML (248,9KCAL/237ML) ALIMENTO LIQUIDO CON PROTEÍN",NUTRICION,2022-08,2,101.08,133.07,111.64,133.07,Regresión Lineal
700971,"(OSMOLITE HN PLUS SOLUCIÓN ORAL 1,2KCAL/1ML (1800KCAL/1500ML)) ALIMENTO PARA PR",NUTRICION,2022-08,2,11.92,13.11,21.0,21.0,Media móvil
700974,GLUCERNA SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO LÍQUIDO PARA PROP,NUTRICION,2022-08,2,24.13,22.71,21.49,24.13,XGBoost
700975,(NUTREN SOLUCIÓN ORAL 1KCAL/1ML (250KCAL/250ML)) ALIMENTO LÍQUIDO PARA USOS NUT,NUTRICION,2022-08,2,241.23,176.85,223.51,176.85,Regresión Lineal
700980,(PEPTAMEN PREBIO SOL. ORAL 1KCAL/1ML (250KCAL/250ML)) ALIMENTO LIQUIDO CON PROTE,NUTRICION,2022-08,2,3.43,174.82,69.33,69.33,Media móvil
700997,SODIO BICARBONATO POLVO SOL. ORAL x 2.8 GRAMOS,MEDICAMENTOS,2022-08,2,0.4,0.0,0.44,0.44,Media móvil
701003,BUDESONIDA 100 MCG/PUFF x 200 PUFF,MEDICAMENTOS,2022-08,2,0.12,0.0,0.11,0.12,XGBoost
701035,"BETAMETILDIGOXINA TABLETA 0,1MG",MEDICAMENTOS,2022-08,2,0.08,23.61,10.22,10.22,Media móvil
701079,PREDNISONA TABLETA 50MG,MEDICAMENTOS,2022-08,2,45.39,245.06,168.38,245.06,Regresión Lineal
701175,PROPAFENONA TABLETA 150MG,MEDICAMENTOS,2022-08,2,0.54,2.25,10.67,10.67,Media móvil
701210,METIMAZOL TABLETA 5MG,MEDICAMENTOS,2022-08,2,177.16,98.78,136.88,98.78,Regresión Lineal
701277,BOLSA NUTRICION ENTERAL 1500 ML,DISPOSITIVOS MEDICO,2022-08,2,84.43,122.55,108.59,122.55,Regresión Lineal
701278,SET ENTERAL TAPA ROSCA Y PUNZON,DISPOSITIVOS MEDICO,2022-08,2,8.37,4.5,16.44,16.44,Media móvil
701279,EQUIPO CON PUNZON EN CRUZ AMIKA ,DISPOSITIVOS MEDICO,2022-08,2,476.41,449.46,521.44,521.44,Media móvil
701289,TRANEXAMICO ÁCIDO TABLETA 500MG,MEDICAMENTOS,2022-08,2,5.21,2.58,2.0,2.0,Media móvil
701399,AGUA ESTERIL PARA INYECCION 500ML,MEDICAMENTOS,2022-08,2,341.8,255.26,293.11,293.11,Media móvil
701405,PROLENE 2 0 8423T (CT1)75CM,DISPOSITIVOS MEDICO,2022-08,2,0.15,0.0,0.11,0.11,Media móvil
701428,SEDA 2-0 185T (SC26)45CM ,DISPOSITIVOS MEDICO,2022-08,2,5.32,6.75,13.0,6.75,Regresión Lineal
701429,SEDA 2-0 623H (KS)75CM  ,DISPOSITIVOS MEDICO,2022-08,2,26.72,22.99,43.78,43.78,Media móvil
701442,DEXTROSA 50% EN AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-08,2,0.84,0.0,0.97,0.84,XGBoost
701452,NITROGLICERINA SOLUCIÓN INYECTABLE 50MG/250ML,MEDICAMENTOS,2022-08,2,33.62,25.11,35.34,33.62,XGBoost
701479,"SODIO CLORURO ENEMA RECTAL 2,5G/1000ML",MEDICAMENTOS,2022-08,2,24.1,28.13,26.24,24.1,XGBoost
701694,DUODERM CGF 20 X 20 CM/8X8,MEDICAMENTOS,2022-08,2,9.89,6.45,7.11,7.11,Media móvil
701715,DUODERM ET 10X10/4X4   ,DISPOSITIVOS MEDICO,2022-08,2,3.08,4.87,3.27,3.08,XGBoost
701725,DUODERM GEL TBX30GR,MEDICAMENTOS,2022-08,2,2.23,0.0,2.44,2.44,Media móvil
701727,DUODERM PASTA TBX30GR ,MEDICAMENTOS,2022-08,2,0.12,0.0,0.0,0.0,Regresión Lineal
701829,SURGICEL 4X8 REF 1952 (10.2CMX20.3CM) ,DISPOSITIVOS MEDICO,2022-08,2,0.15,0.0,0.0,0.0,Media móvil
701833,TEGADERM 10CMX12CM REF 1626W ,MEDICAMENTOS,2022-08,2,0.23,5.14,3.67,3.67,Media móvil
701835,TEGADERM 6CMX7CM REF 1624W X100 ,DISPOSITIVOS MEDICO,2022-08,2,0.0,21.26,9.44,9.44,Media móvil
701841,ALGODON LAMINADO 4X5,DISPOSITIVOS MEDICO,2022-08,2,0.59,0.0,0.56,0.59,XGBoost
701842,ALGODON LAMINADO 5X5,DISPOSITIVOS MEDICO,2022-08,2,0.05,0.34,0.89,0.89,Media móvil
701843,ALGODON LAMINADO 6X5,DISPOSITIVOS MEDICO,2022-08,2,9.77,1.19,8.0,9.77,XGBoost
701847,BACTIGRAS 10X10 ,DISPOSITIVOS MEDICO,2022-08,2,23.8,11.17,17.12,23.8,XGBoost
701848,BACTIGRAS 15X20 ,DISPOSITIVOS MEDICO,2022-08,2,79.37,78.29,65.78,65.78,Media móvil
701849,BACTIGRAS 5X5 ,DISPOSITIVOS MEDICO,2022-08,2,1.13,0.0,1.44,1.13,XGBoost
701853,VENDA SEMIELASTICA 3X4.1,DISPOSITIVOS MEDICO,2022-08,2,0.0,2.94,12.44,12.44,Media móvil
701854,VENDA SEMIELASTICA 4X4.1    ,DISPOSITIVOS MEDICO,2022-08,2,5.56,20.16,16.0,20.16,Regresión Lineal
701855,VENDA SEMIELASTICA 6X4.1  ,DISPOSITIVOS MEDICO,2022-08,2,69.91,54.53,31.0,69.91,XGBoost
701863,VENDA ELASTICA 4X5  ,DISPOSITIVOS MEDICO,2022-08,2,2.02,0.0,1.72,2.02,XGBoost
701864,VENDA ELASTICA 5X5 ,DISPOSITIVOS MEDICO,2022-08,2,11.13,1.2,4.22,11.13,XGBoost
701865,VENDA ELASTICA 6X5,DISPOSITIVOS MEDICO,2022-08,2,86.7,55.79,60.37,86.7,XGBoost
701866,VENDA ELASTICA 3X5 ,DISPOSITIVOS MEDICO,2022-08,2,0.25,0.0,0.0,0.0,Media móvil
701930,PRESTOBARBA    ,DISPOSITIVOS MEDICO,2022-08,2,51.32,43.64,51.58,51.32,XGBoost
701942,BATA T/XL (BATA PACIENTE),DISPOSITIVOS MEDICO,2022-08,2,15.96,0.48,9.11,15.96,XGBoost
701943,BATON QUIRURGICO,DISPOSITIVOS MEDICO,2022-08,2,108.25,1.54,20.67,108.25,XGBoost
701954,BARRERA STOMAHESIVE 45 50MM,DISPOSITIVOS MEDICO,2022-08,2,0.82,0.0,0.96,0.82,XGBoost
701961,CATETER TROCAR RECTO 10FR (TUBO TORAX),DISPOSITIVOS MEDICO,2022-08,2,9.63,0.4,8.81,9.63,XGBoost
701962,CATETER TROCAR RECTO 20FR,DISPOSITIVOS MEDICO,2022-08,2,0.19,0.0,0.0,0.0,Regresión Lineal
701964,CATETER TROCAR RECTO 28FR ,DISPOSITIVOS MEDICO,2022-08,2,0.12,0.0,1.0,1.0,Media móvil
701965,CATETER TROCAR RECTO 32FR,DISPOSITIVOS MEDICO,2022-08,2,0.47,0.38,0.84,0.47,XGBoost
701966,CATETER TROCAR RECTO 36FR,DISPOSITIVOS MEDICO,2022-08,2,0.13,0.0,0.05,0.13,XGBoost
701977,VENDA YESO 4X5  ,DISPOSITIVOS MEDICO,2022-08,2,0.18,0.0,0.06,0.18,XGBoost
701978,VENDA YESO 5X5    ,DISPOSITIVOS MEDICO,2022-08,2,0.12,0.0,0.89,0.89,Media móvil
