producto_id,nombre_producto,categoria,mes_pronosticado,horizonte,prediccion_xgboost,prediccion_baseline,prediccion_final,metodo_usado
702698,TUBO ENDOTRAQUEAL 6.5 C/BL,DISPOSITIVOS MEDICO,2022-08,2,0.27,0.89,0.89,Media móvil
702698,TUBO ENDOTRAQUEAL 6.5 C/BL,DISPOSITIVOS MEDICO,2022-09,3,0.21,1.19,1.19,Media móvil
702703,TUBO ENDOTRAQUEAL 4.0 S/BL,DISPOSITIVOS MEDICO,2022-07,1,2.09,2.67,2.67,Media móvil
702703,TUBO ENDOTRAQUEAL 4.0 S/BL,DISPOSITIVOS MEDICO,2022-08,2,1.85,2.89,2.89,Media móvil
702703,TUBO ENDOTRAQUEAL 4.0 S/BL,DISPOSITIVOS MEDICO,2022-09,3,2.38,2.85,2.85,Media móvil
702704,TUBO ENDOTRAQUEAL 3.5 S/BL    ,DISPOSITIVOS MEDICO,2022-07,1,4.22,1.33,1.33,Media móvil
702704,TUBO ENDOTRAQUEAL 3.5 S/BL    ,DISPOSITIVOS MEDICO,2022-08,2,3.65,1.78,1.78,Media móvil
702704,TUBO ENDOTRAQUEAL 3.5 S/BL    ,DISPOSITIVOS MEDICO,2022-09,3,4.41,1.7,1.7,Media móvil
702705,TUBO ENDOTRAQUEAL 3.0 S/BL,DISPOSITIVOS MEDICO,2022-07,1,1.58,3.67,3.67,Media móvil
702705,TUBO ENDOTRAQUEAL 3.0 S/BL,DISPOSITIVOS MEDICO,2022-08,2,2.4,3.22,3.22,Media móvil
702705,TUBO ENDOTRAQUEAL 3.0 S/BL,DISPOSITIVOS MEDICO,2022-09,3,2.17,2.3,2.3,Media móvil
702706,TUBO ENDOTRAQUEAL 2.5 S/BL ,DISPOSITIVOS MEDICO,2022-07,1,0.54,0.33,0.54,XGBoost
702706,TUBO ENDOTRAQUEAL 2.5 S/BL ,DISPOSITIVOS MEDICO,2022-08,2,0.44,0.18,0.44,XGBoost
702706,TUBO ENDOTRAQUEAL 2.5 S/BL ,DISPOSITIVOS MEDICO,2022-09,3,0.67,0.32,0.67,XGBoost
702707,TUBO ENDOTRAQUEAL 2.0 S/BL,DISPOSITIVOS MEDICO,2022-07,1,0.18,0.0,0.18,XGBoost
702707,TUBO ENDOTRAQUEAL 2.0 S/BL,DISPOSITIVOS MEDICO,2022-08,2,0.19,0.06,0.19,XGBoost
702707,TUBO ENDOTRAQUEAL 2.0 S/BL,DISPOSITIVOS MEDICO,2022-09,3,0.19,0.13,0.19,XGBoost
702713,TUBO ENDOTRAQUEAL 5.5 C/BL,DISPOSITIVOS MEDICO,2022-07,1,0.0,0.67,0.67,Media móvil
702713,TUBO ENDOTRAQUEAL 5.5 C/BL,DISPOSITIVOS MEDICO,2022-08,2,0.0,0.89,0.89,Media móvil
702713,TUBO ENDOTRAQUEAL 5.5 C/BL,DISPOSITIVOS MEDICO,2022-09,3,0.0,1.19,1.19,Media móvil
702715,"ENOXAPARINA 40MG/0,4ML SOL. INYECTABLE ",MEDICAMENTOS,2022-07,1,2173.66,2278.33,2173.66,XGBoost
702715,"ENOXAPARINA 40MG/0,4ML SOL. INYECTABLE ",MEDICAMENTOS,2022-08,2,2201.11,2238.55,2201.11,XGBoost
702715,"ENOXAPARINA 40MG/0,4ML SOL. INYECTABLE ",MEDICAMENTOS,2022-09,3,2201.11,2242.59,2201.11,XGBoost
702869,MASCARA P/TRAQUEOSTOMIA ADULTO - 1075,DISPOSITIVOS MEDICO,2022-07,1,6.64,9.0,9.0,Media móvil
702869,MASCARA P/TRAQUEOSTOMIA ADULTO - 1075,DISPOSITIVOS MEDICO,2022-08,2,6.73,9.0,9.0,Media móvil
702869,MASCARA P/TRAQUEOSTOMIA ADULTO - 1075,DISPOSITIVOS MEDICO,2022-09,3,6.17,10.0,10.0,Media móvil
703178,CLORURO DE SODIO 9% SOL. INYECTABLE x 250ML,MEDICAMENTOS,2022-07,1,1101.61,1062.0,1101.61,XGBoost
703178,CLORURO DE SODIO 9% SOL. INYECTABLE x 250ML,MEDICAMENTOS,2022-08,2,1113.09,1052.54,1113.09,XGBoost
703178,CLORURO DE SODIO 9% SOL. INYECTABLE x 250ML,MEDICAMENTOS,2022-09,3,1098.65,1089.9,1098.65,XGBoost
703179,HARTMAN SOLUCION INYECTABLE 500 ML,MEDICAMENTOS,2022-07,1,639.0,770.0,639.0,XGBoost
703179,HARTMAN SOLUCION INYECTABLE 500 ML,MEDICAMENTOS,2022-08,2,752.88,649.33,752.88,XGBoost
703179,HARTMAN SOLUCION INYECTABLE 500 ML,MEDICAMENTOS,2022-09,3,775.79,693.63,775.79,XGBoost
703180,CLORURO DE SODIO 9% SOL. INYECTABLE x 500ML,MEDICAMENTOS,2022-07,1,2301.39,2448.0,2301.39,XGBoost
703180,CLORURO DE SODIO 9% SOL. INYECTABLE x 500ML,MEDICAMENTOS,2022-08,2,2395.36,2390.46,2395.36,XGBoost
703180,CLORURO DE SODIO 9% SOL. INYECTABLE x 500ML,MEDICAMENTOS,2022-09,3,2395.36,2370.25,2395.36,XGBoost
703187,CANISTER 1100ML,DISPOSITIVOS MEDICO,2022-07,1,18.65,10.67,10.67,Media móvil
703187,CANISTER 1100ML,DISPOSITIVOS MEDICO,2022-08,2,13.4,9.56,9.56,Media móvil
703187,CANISTER 1100ML,DISPOSITIVOS MEDICO,2022-09,3,8.66,6.74,6.74,Media móvil
703366,URGOTUL AG 10X12CM,DISPOSITIVOS MEDICO,2022-07,1,0.0,0.33,0.33,Media móvil
703366,URGOTUL AG 10X12CM,DISPOSITIVOS MEDICO,2022-08,2,0.07,0.11,0.07,XGBoost
703366,URGOTUL AG 10X12CM,DISPOSITIVOS MEDICO,2022-09,3,0.18,0.14,0.18,XGBoost
703609,BRAZALETE NEO/5,DISPOSITIVOS MEDICO,2022-07,1,0.18,0.33,0.18,XGBoost
703609,BRAZALETE NEO/5,DISPOSITIVOS MEDICO,2022-08,2,0.29,0.06,0.29,XGBoost
703609,BRAZALETE NEO/5,DISPOSITIVOS MEDICO,2022-09,3,0.29,0.16,0.29,XGBoost
703645,NIFEDIPINO CÁPSULA 30MG,MEDICAMENTOS,2022-07,1,1619.85,1532.0,1619.85,XGBoost
703645,NIFEDIPINO CÁPSULA 30MG,MEDICAMENTOS,2022-08,2,1554.96,1754.62,1554.96,XGBoost
703645,NIFEDIPINO CÁPSULA 30MG,MEDICAMENTOS,2022-09,3,1441.65,1736.27,1441.65,XGBoost
703652,URSODEOXICOLICO ACIDO TABLETA 300MG,MEDICAMENTOS,2022-07,1,2.11,20.33,20.33,Media móvil
703652,URSODEOXICOLICO ACIDO TABLETA 300MG,MEDICAMENTOS,2022-08,2,0.98,11.78,11.78,Media móvil
703652,URSODEOXICOLICO ACIDO TABLETA 300MG,MEDICAMENTOS,2022-09,3,1.96,15.7,15.7,Media móvil
703654,OXIDO DE ZINC  5G/CALAMINA 5G /CREMA TÓPICA 5%/60G,MEDICAMENTOS,2022-07,1,2.72,8.67,8.67,Media móvil
703654,OXIDO DE ZINC  5G/CALAMINA 5G /CREMA TÓPICA 5%/60G,MEDICAMENTOS,2022-08,2,3.86,7.56,7.56,Media móvil
703654,OXIDO DE ZINC  5G/CALAMINA 5G /CREMA TÓPICA 5%/60G,MEDICAMENTOS,2022-09,3,4.64,6.41,6.41,Media móvil
703665,KIT MICRONEBULIZADOR PEDIATRICO,DISPOSITIVOS MEDICO,2022-07,1,2.52,2.67,2.67,Media móvil
703665,KIT MICRONEBULIZADOR PEDIATRICO,DISPOSITIVOS MEDICO,2022-08,2,2.99,2.56,2.56,Media móvil
703665,KIT MICRONEBULIZADOR PEDIATRICO,DISPOSITIVOS MEDICO,2022-09,3,2.85,3.07,3.07,Media móvil
703668,VALPROICO ÁCIDO 500MG/5 ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,158.19,239.67,158.19,XGBoost
703668,VALPROICO ÁCIDO 500MG/5 ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,126.53,236.73,126.53,XGBoost
703668,VALPROICO ÁCIDO 500MG/5 ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,139.88,177.57,139.88,XGBoost
703672,ASCORBICO ACIDO 500MG TABLETA  (VITAMINA C),MEDICAMENTOS,2022-07,1,777.72,953.0,777.72,XGBoost
703672,ASCORBICO ACIDO 500MG TABLETA  (VITAMINA C),MEDICAMENTOS,2022-08,2,724.53,965.57,724.53,XGBoost
703672,ASCORBICO ACIDO 500MG TABLETA  (VITAMINA C),MEDICAMENTOS,2022-09,3,391.36,967.41,967.41,Media móvil
703686,CARBONATO DE LITIO 300MG TABLETA ,MEDICAMENTOS,2022-07,1,0.15,0.0,0.15,XGBoost
703686,CARBONATO DE LITIO 300MG TABLETA ,MEDICAMENTOS,2022-08,2,0.16,0.05,0.16,XGBoost
703686,CARBONATO DE LITIO 300MG TABLETA ,MEDICAMENTOS,2022-09,3,0.12,0.1,0.12,XGBoost
703694,DOMPERIDONA 10MG TABLETA ,MEDICAMENTOS,2022-07,1,0.09,0.0,0.09,XGBoost
703694,DOMPERIDONA 10MG TABLETA ,MEDICAMENTOS,2022-08,2,0.11,0.03,0.11,XGBoost
703694,DOMPERIDONA 10MG TABLETA ,MEDICAMENTOS,2022-09,3,0.11,0.07,0.11,XGBoost
703708,REMIFENTANIL POLVO LIOFILIZADO 2MG ,CONTROLADOS,2022-07,1,0.05,0.33,0.33,Media móvil
703708,REMIFENTANIL POLVO LIOFILIZADO 2MG ,CONTROLADOS,2022-08,2,0.0,0.11,0.11,Media móvil
703708,REMIFENTANIL POLVO LIOFILIZADO 2MG ,CONTROLADOS,2022-09,3,0.16,0.15,0.16,XGBoost
703723,CLORURO DE SODIO 9% SOL. INYECTABLE x 100ML,MEDICAMENTOS,2022-07,1,7770.69,6814.0,7770.69,XGBoost
703723,CLORURO DE SODIO 9% SOL. INYECTABLE x 100ML,MEDICAMENTOS,2022-08,2,8036.13,7725.23,8036.13,XGBoost
703723,CLORURO DE SODIO 9% SOL. INYECTABLE x 100ML,MEDICAMENTOS,2022-09,3,7728.5,7906.27,7728.5,XGBoost
703730,S/TRACH-CARE 14FR/ 4445P02514  CORTA ,DISPOSITIVOS MEDICO,2022-07,1,29.66,29.33,29.33,Media móvil
703730,S/TRACH-CARE 14FR/ 4445P02514  CORTA ,DISPOSITIVOS MEDICO,2022-08,2,27.23,36.11,36.11,Media móvil
703730,S/TRACH-CARE 14FR/ 4445P02514  CORTA ,DISPOSITIVOS MEDICO,2022-09,3,26.46,34.81,34.81,Media móvil
703735,CLORURO DE SODIO 9% SOL. INYECTABLE x 1000ML,MEDICAMENTOS,2022-07,1,1156.3,1057.0,1156.3,XGBoost
703735,CLORURO DE SODIO 9% SOL. INYECTABLE x 1000ML,MEDICAMENTOS,2022-08,2,1239.07,1127.43,1239.07,XGBoost
703735,CLORURO DE SODIO 9% SOL. INYECTABLE x 1000ML,MEDICAMENTOS,2022-09,3,1245.14,1149.13,1245.14,XGBoost
703754,MORFINA 10MG/1ML SOL. INYECTABLE,CONTROLADOS,2022-07,1,177.63,181.33,177.63,XGBoost
703754,MORFINA 10MG/1ML SOL. INYECTABLE,CONTROLADOS,2022-08,2,188.53,155.54,188.53,XGBoost
703754,MORFINA 10MG/1ML SOL. INYECTABLE,CONTROLADOS,2022-09,3,189.19,165.05,189.19,XGBoost
703755,MORFINA SOLUCION ORAL 30MG/ML x 30ML,CONTROLADOS,2022-07,1,0.28,0.0,0.28,XGBoost
703755,MORFINA SOLUCION ORAL 30MG/ML x 30ML,CONTROLADOS,2022-08,2,0.16,0.09,0.16,XGBoost
703755,MORFINA SOLUCION ORAL 30MG/ML x 30ML,CONTROLADOS,2022-09,3,0.29,0.14,0.29,XGBoost
703775,HARTMAN SOLUCION INYECTABLE 1000 ML,MEDICAMENTOS,2022-07,1,1580.43,1642.67,1580.43,XGBoost
703775,HARTMAN SOLUCION INYECTABLE 1000 ML,MEDICAMENTOS,2022-08,2,1564.65,1490.48,1564.65,XGBoost
703775,HARTMAN SOLUCION INYECTABLE 1000 ML,MEDICAMENTOS,2022-09,3,1595.46,1533.36,1595.46,XGBoost
703782,HIDROMORFONA 2MG/1ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,167.62,212.33,167.62,XGBoost
703782,HIDROMORFONA 2MG/1ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,159.85,204.21,159.85,XGBoost
703782,HIDROMORFONA 2MG/1ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,165.02,179.82,165.02,XGBoost
703789,RISPERIDONA 1 MG TABLETA ,MEDICAMENTOS,2022-07,1,30.93,26.67,26.67,Media móvil
703789,RISPERIDONA 1 MG TABLETA ,MEDICAMENTOS,2022-08,2,44.73,22.89,22.89,Media móvil
703789,RISPERIDONA 1 MG TABLETA ,MEDICAMENTOS,2022-09,3,24.1,25.85,25.85,Media móvil
704102,HIERRO SACAROSA SOL. INYECTABLE 100MG/5ML,MEDICAMENTOS,2022-07,1,30.81,43.33,43.33,Media móvil
704102,HIERRO SACAROSA SOL. INYECTABLE 100MG/5ML,MEDICAMENTOS,2022-08,2,34.84,43.11,43.11,Media móvil
704102,HIERRO SACAROSA SOL. INYECTABLE 100MG/5ML,MEDICAMENTOS,2022-09,3,26.55,38.81,38.81,Media móvil
704205,"METOTREXATE TABLETA 2,5MG",MEDICAMENTOS,2022-07,1,4.14,9.0,9.0,Media móvil
704205,"METOTREXATE TABLETA 2,5MG",MEDICAMENTOS,2022-08,2,13.77,3.0,3.0,Media móvil
704205,"METOTREXATE TABLETA 2,5MG",MEDICAMENTOS,2022-09,3,10.1,4.0,4.0,Media móvil
704252,CASPOFUNGINA 50MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-07,1,21.6,44.33,44.33,Media móvil
704252,CASPOFUNGINA 50MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-08,2,21.09,43.11,43.11,Media móvil
704252,CASPOFUNGINA 50MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-09,3,27.29,43.81,43.81,Media móvil
704256,CLORURO DE SODIO 9% SOL. INYECTABLE x 50ML,MEDICAMENTOS,2022-07,1,863.96,962.67,863.96,XGBoost
704256,CLORURO DE SODIO 9% SOL. INYECTABLE x 50ML,MEDICAMENTOS,2022-08,2,863.79,973.65,863.79,XGBoost
704256,CLORURO DE SODIO 9% SOL. INYECTABLE x 50ML,MEDICAMENTOS,2022-09,3,848.02,899.58,848.02,XGBoost
704292,FOSFOMICINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,2022-07,1,0.52,1.67,1.67,Media móvil
704292,FOSFOMICINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,2022-08,2,0.39,1.89,1.89,Media móvil
704292,FOSFOMICINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,2022-09,3,0.48,1.52,1.52,Media móvil
704298,CONDON  S/LUBRICAR X 3 ,DISPOSITIVOS MEDICO,2022-07,1,1.33,3.0,3.0,Media móvil
704298,CONDON  S/LUBRICAR X 3 ,DISPOSITIVOS MEDICO,2022-08,2,1.61,2.33,1.61,XGBoost
704298,CONDON  S/LUBRICAR X 3 ,DISPOSITIVOS MEDICO,2022-09,3,1.52,2.87,1.52,XGBoost
704308,ALGODON LAMINADO 3X5 ,DISPOSITIVOS MEDICO,2022-07,1,0.35,0.67,0.35,XGBoost
704308,ALGODON LAMINADO 3X5 ,DISPOSITIVOS MEDICO,2022-08,2,0.37,0.12,0.37,XGBoost
704308,ALGODON LAMINADO 3X5 ,DISPOSITIVOS MEDICO,2022-09,3,0.37,0.24,0.37,XGBoost
704336,CIPROFLOXACINO SOLUCIÓN OFTÁLMICA 0.3% x 10 ML ,MEDICAMENTOS,2022-07,1,0.12,0.33,0.33,Media móvil
704336,CIPROFLOXACINO SOLUCIÓN OFTÁLMICA 0.3% x 10 ML ,MEDICAMENTOS,2022-08,2,0.29,0.11,0.29,XGBoost
704336,CIPROFLOXACINO SOLUCIÓN OFTÁLMICA 0.3% x 10 ML ,MEDICAMENTOS,2022-09,3,0.29,0.21,0.29,XGBoost
704346,ACICLOVIR UNGÜENTO TOPICO 5% x 15 GRAMOS,MEDICAMENTOS,2022-07,1,0.48,0.33,0.48,XGBoost
704346,ACICLOVIR UNGÜENTO TOPICO 5% x 15 GRAMOS,MEDICAMENTOS,2022-08,2,0.62,0.49,0.62,XGBoost
704346,ACICLOVIR UNGÜENTO TOPICO 5% x 15 GRAMOS,MEDICAMENTOS,2022-09,3,0.71,0.37,0.71,XGBoost
704381,BOLSA OSTOMIA OP/38MM ,DISPOSITIVOS MEDICO,2022-07,1,0.28,0.33,0.28,XGBoost
704381,BOLSA OSTOMIA OP/38MM ,DISPOSITIVOS MEDICO,2022-08,2,0.3,0.09,0.3,XGBoost
704381,BOLSA OSTOMIA OP/38MM ,DISPOSITIVOS MEDICO,2022-09,3,0.3,0.19,0.3,XGBoost
704417,"EPOPROSTENOL TERMOESTABLE 1.5 MG POLVO LIOFILIZADO 1,5MG",MEDICAMENTOS,2022-07,1,0.32,0.0,0.32,XGBoost
704417,"EPOPROSTENOL TERMOESTABLE 1.5 MG POLVO LIOFILIZADO 1,5MG",MEDICAMENTOS,2022-08,2,0.41,0.11,0.41,XGBoost
704417,"EPOPROSTENOL TERMOESTABLE 1.5 MG POLVO LIOFILIZADO 1,5MG",MEDICAMENTOS,2022-09,3,0.41,0.24,0.41,XGBoost
704444,"PULMOCARE SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML)) ALIMENTO PARA PROPÓSITO",NUTRICION,2022-07,1,247.16,426.67,247.16,XGBoost
704444,"PULMOCARE SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML)) ALIMENTO PARA PROPÓSITO",NUTRICION,2022-08,2,219.7,377.39,219.7,XGBoost
704444,"PULMOCARE SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML)) ALIMENTO PARA PROPÓSITO",NUTRICION,2022-09,3,218.25,305.95,218.25,XGBoost
705183,AGUJA BIOPSIA MEDULA OSEA  DBMNJ1104TL RP-M,DISPOSITIVOS MEDICO,2022-07,1,3.63,1.67,1.67,Media móvil
705183,AGUJA BIOPSIA MEDULA OSEA  DBMNJ1104TL RP-M,DISPOSITIVOS MEDICO,2022-08,2,3.36,1.56,1.56,Media móvil
705183,AGUJA BIOPSIA MEDULA OSEA  DBMNJ1104TL RP-M,DISPOSITIVOS MEDICO,2022-09,3,3.47,1.74,1.74,Media móvil
705294,ELECTRODO BIPOLAR  6FRX110X10 AI-06210,MEDICAMENTOS,2022-07,1,0.89,1.0,1.0,Media móvil
705294,ELECTRODO BIPOLAR  6FRX110X10 AI-06210,MEDICAMENTOS,2022-08,2,1.28,1.0,1.0,Media móvil
705294,ELECTRODO BIPOLAR  6FRX110X10 AI-06210,MEDICAMENTOS,2022-09,3,1.4,0.67,0.67,Media móvil
705297,PIRIDOXINA CÁPSULA 50MG (VITAMINA B6),MEDICAMENTOS,2022-07,1,83.31,101.0,101.0,Media móvil
705297,PIRIDOXINA CÁPSULA 50MG (VITAMINA B6),MEDICAMENTOS,2022-08,2,75.7,112.33,112.33,Media móvil
705297,PIRIDOXINA CÁPSULA 50MG (VITAMINA B6),MEDICAMENTOS,2022-09,3,88.74,110.78,110.78,Media móvil
705353,FLUCONAZOL 50 MG/5ML SUSPENSION ,MEDICAMENTOS,2022-07,1,1.07,3.0,3.0,Media móvil
705353,FLUCONAZOL 50 MG/5ML SUSPENSION ,MEDICAMENTOS,2022-08,2,1.11,3.33,3.33,Media móvil
705353,FLUCONAZOL 50 MG/5ML SUSPENSION ,MEDICAMENTOS,2022-09,3,0.77,2.44,2.44,Media móvil
705431,CATETER SWAN GANZ 5L 831HF75P,DISPOSITIVOS MEDICO,2022-07,1,0.54,1.33,1.33,Media móvil
705431,CATETER SWAN GANZ 5L 831HF75P,DISPOSITIVOS MEDICO,2022-08,2,0.96,0.78,0.78,Media móvil
705431,CATETER SWAN GANZ 5L 831HF75P,DISPOSITIVOS MEDICO,2022-09,3,0.75,0.7,0.7,Media móvil
705488,PROPANOLOL TABLETA 40MG,MEDICAMENTOS,2022-07,1,138.48,114.33,138.48,XGBoost
705488,PROPANOLOL TABLETA 40MG,MEDICAMENTOS,2022-08,2,131.55,122.49,131.55,XGBoost
705488,PROPANOLOL TABLETA 40MG,MEDICAMENTOS,2022-09,3,137.14,138.01,137.14,XGBoost
705498,MULTIVITAMINAS Y MINERALES CON LUTEINA TABLETA -,MEDICAMENTOS,2022-07,1,0.0,10.0,10.0,Media móvil
705498,MULTIVITAMINAS Y MINERALES CON LUTEINA TABLETA -,MEDICAMENTOS,2022-08,2,0.0,3.33,3.33,Media móvil
705498,MULTIVITAMINAS Y MINERALES CON LUTEINA TABLETA -,MEDICAMENTOS,2022-09,3,0.0,4.44,4.44,Media móvil
705505,GASA ESTERIL 7.5 X 7.5 ,DISPOSITIVOS MEDICO,2022-07,1,0.02,0.0,0.0,Media móvil
705505,GASA ESTERIL 7.5 X 7.5 ,DISPOSITIVOS MEDICO,2022-08,2,2.07,0.0,0.0,Media móvil
705505,GASA ESTERIL 7.5 X 7.5 ,DISPOSITIVOS MEDICO,2022-09,3,1.73,0.0,0.0,Media móvil
705561,PREGABALINA CAPSULA 25MG,MEDICAMENTOS,2022-07,1,1.15,0.0,1.15,XGBoost
705561,PREGABALINA CAPSULA 25MG,MEDICAMENTOS,2022-08,2,1.55,0.38,1.55,XGBoost
705561,PREGABALINA CAPSULA 25MG,MEDICAMENTOS,2022-09,3,1.63,0.9,1.63,XGBoost
705570,AMBRISENTAN 10 MG TABLETA,MEDICAMENTOS,2022-07,1,0.45,5.67,5.67,Media móvil
705570,AMBRISENTAN 10 MG TABLETA,MEDICAMENTOS,2022-08,2,0.0,7.56,7.56,Media móvil
705570,AMBRISENTAN 10 MG TABLETA,MEDICAMENTOS,2022-09,3,0.0,10.07,10.07,Media móvil
705579,COLAGENASA UNGUENTO 40 G ,MEDICAMENTOS,2022-07,1,0.15,0.0,0.15,XGBoost
705579,COLAGENASA UNGUENTO 40 G ,MEDICAMENTOS,2022-08,2,0.18,0.05,0.18,XGBoost
705579,COLAGENASA UNGUENTO 40 G ,MEDICAMENTOS,2022-09,3,0.18,0.11,0.18,XGBoost
705632,SALBUTAMOL SUSP. PARA INHALACIÓN 100MCG//1PUFF/200PUFF,MEDICAMENTOS,2022-07,1,42.3,19.33,19.33,Media móvil
705632,SALBUTAMOL SUSP. PARA INHALACIÓN 100MCG//1PUFF/200PUFF,MEDICAMENTOS,2022-08,2,39.85,16.44,16.44,Media móvil
705632,SALBUTAMOL SUSP. PARA INHALACIÓN 100MCG//1PUFF/200PUFF,MEDICAMENTOS,2022-09,3,39.27,17.26,17.26,Media móvil
705740,MOXIFLOXACINO SOLUCION INFUSION FCO. 400 MG/250 ML  (AVELOX ),MEDICAMENTOS,2022-07,1,0.24,0.0,0.24,XGBoost
705740,MOXIFLOXACINO SOLUCION INFUSION FCO. 400 MG/250 ML  (AVELOX ),MEDICAMENTOS,2022-08,2,0.25,0.08,0.25,XGBoost
705740,MOXIFLOXACINO SOLUCION INFUSION FCO. 400 MG/250 ML  (AVELOX ),MEDICAMENTOS,2022-09,3,0.25,0.16,0.25,XGBoost
705846,MEDROXIPROGESTERONA TABLETA 5MG,MEDICAMENTOS,2022-07,1,0.42,0.33,0.42,XGBoost
705846,MEDROXIPROGESTERONA TABLETA 5MG,MEDICAMENTOS,2022-08,2,0.47,0.14,0.47,XGBoost
705846,MEDROXIPROGESTERONA TABLETA 5MG,MEDICAMENTOS,2022-09,3,0.45,0.3,0.45,XGBoost
705888,IOBAN REF/6650    ,DISPOSITIVOS MEDICO,2022-07,1,0.16,0.67,0.67,Media móvil
705888,IOBAN REF/6650    ,DISPOSITIVOS MEDICO,2022-08,2,0.22,0.89,0.89,Media móvil
705888,IOBAN REF/6650    ,DISPOSITIVOS MEDICO,2022-09,3,0.15,0.52,0.52,Media móvil
705891,PARCHE OCULAR AD,DISPOSITIVOS MEDICO,2022-07,1,0.05,0.33,0.33,Media móvil
705891,PARCHE OCULAR AD,DISPOSITIVOS MEDICO,2022-08,2,0.05,0.44,0.44,Media móvil
705891,PARCHE OCULAR AD,DISPOSITIVOS MEDICO,2022-09,3,0.07,0.26,0.26,Media móvil
705958,MEMANTINA TABLETA 10MG,MEDICAMENTOS,2022-07,1,0.33,0.0,0.33,XGBoost
705958,MEMANTINA TABLETA 10MG,MEDICAMENTOS,2022-08,2,0.64,0.11,0.64,XGBoost
705958,MEMANTINA TABLETA 10MG,MEDICAMENTOS,2022-09,3,0.64,0.32,0.64,XGBoost
705961,MESALAZINA TABLETA 500MG,MEDICAMENTOS,2022-07,1,4.08,8.67,8.67,Media móvil
705961,MESALAZINA TABLETA 500MG,MEDICAMENTOS,2022-08,2,3.01,8.89,8.89,Media móvil
705961,MESALAZINA TABLETA 500MG,MEDICAMENTOS,2022-09,3,3.8,11.85,11.85,Media móvil
706053,ALTEPLASA 50 MG POLVO LIOFILIZADO 50MG,MEDICAMENTOS,2022-07,1,0.35,0.67,0.35,XGBoost
706053,ALTEPLASA 50 MG POLVO LIOFILIZADO 50MG,MEDICAMENTOS,2022-08,2,0.31,0.78,0.78,Media móvil
706053,ALTEPLASA 50 MG POLVO LIOFILIZADO 50MG,MEDICAMENTOS,2022-09,3,0.17,0.38,0.38,Media móvil
706122,"FONDAPARINA 2,5MG/0,5ML SOL. INYECTABLE ",MEDICAMENTOS,2022-07,1,0.65,0.0,0.65,XGBoost
706122,"FONDAPARINA 2,5MG/0,5ML SOL. INYECTABLE ",MEDICAMENTOS,2022-08,2,0.76,0.22,0.76,XGBoost
706122,"FONDAPARINA 2,5MG/0,5ML SOL. INYECTABLE ",MEDICAMENTOS,2022-09,3,0.81,0.47,0.81,XGBoost
706123,CATETER GASTROSTOMIA FLOW-20PUSH/ COOK,DISPOSITIVOS MEDICO,2022-07,1,8.56,9.33,9.33,Media móvil
706123,CATETER GASTROSTOMIA FLOW-20PUSH/ COOK,DISPOSITIVOS MEDICO,2022-08,2,9.33,8.78,8.78,Media móvil
706123,CATETER GASTROSTOMIA FLOW-20PUSH/ COOK,DISPOSITIVOS MEDICO,2022-09,3,8.91,10.04,10.04,Media móvil
706175,CATETER YUGULAR CURVO (MAHURKAR CURVO) 5FR,DISPOSITIVOS MEDICO,2022-07,1,9.5,12.67,12.67,Media móvil
706175,CATETER YUGULAR CURVO (MAHURKAR CURVO) 5FR,DISPOSITIVOS MEDICO,2022-08,2,8.3,13.89,13.89,Media móvil
706175,CATETER YUGULAR CURVO (MAHURKAR CURVO) 5FR,DISPOSITIVOS MEDICO,2022-09,3,9.91,13.52,13.52,Media móvil
706196,"BUDESONIDA/FORMOTEROL POLVO PARA INHALACIÓN 160MCG/4,5MCG/1PUFF x 120PUFF",MEDICAMENTOS,2022-07,1,0.39,0.33,0.39,XGBoost
706196,"BUDESONIDA/FORMOTEROL POLVO PARA INHALACIÓN 160MCG/4,5MCG/1PUFF x 120PUFF",MEDICAMENTOS,2022-08,2,0.33,0.13,0.33,XGBoost
706196,"BUDESONIDA/FORMOTEROL POLVO PARA INHALACIÓN 160MCG/4,5MCG/1PUFF x 120PUFF",MEDICAMENTOS,2022-09,3,0.36,0.24,0.36,XGBoost
706261,GELATINA FLUIDA MODIFICADA EN SOLUCIÓN IÓNICA SOLUCIÓN INYECTABLE 20G/500ML,MEDICAMENTOS,2022-07,1,0.2,0.0,0.2,XGBoost
