producto_id,demanda_total,media,desviacion,cv,variabilidad,demanda_acumulada_pct,categoria_abc,usar_ml,categoria,nombre_producto
703366,2,0.16666666666666666,0.3892494720807615,2.3354968324845693,Alta,0.9999617623485267,C,True,DISPOSITIVOS MEDICO,URGOTUL AG 10X12CM
P012231,2,0.16666666666666666,0.3892494720807615,2.3354968324845693,Alta,0.9999627555342793,C,True,MEDICAMENTOS,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML)
770054,2,0.16666666666666666,0.5773502691896257,3.4641016151377544,Alta,0.9999637487200319,C,True,MEDICAMENTOS,"ERITROPOYETINA 30.000UI/0,6ML SOL. INYECTABLE "
T005461,2,0.16666666666666666,0.38924947208076144,2.335496832484569,Alta,0.9999647419057844,C,True,MEDICAMENTOS,TERBUTALINA SUSPENSIÓN PARA INHALACIÓN 10MG//1ML/10ML
720281,2,0.16666666666666666,0.5773502691896257,3.4641016151377544,Alta,0.999965735091537,C,True,CONTROLADOS,FENTANILO 25 MCG/HORA PARCHE
702707,2,0.16666666666666666,0.38924947208076155,2.3354968324845693,Alta,0.9999667282772895,C,True,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 2.0 S/BL
702636,2,0.16666666666666666,0.3892494720807615,2.3354968324845693,Alta,0.999967721463042,C,True,DISPOSITIVOS MEDICO,MASCARA NO REINHALACION C/RESERVORIO  PEDIATRICA
P005721,2,0.16666666666666666,0.3892494720807615,2.3354968324845693,Alta,0.9999687146487947,C,True,MEDICAMENTOS,PENICILINA G BENZATINICA POLVO LIOFILIZADO 1200000UI
D0000002,2,0.16666666666666666,0.5773502691896258,3.4641016151377553,Alta,0.9999697078345472,C,True,MEDICAMENTOS,DEFLAZACORT 6 MG TABLETA
706577,2,0.16666666666666666,0.5773502691896257,3.4641016151377544,Alta,0.9999707010202997,C,True,DISPOSITIVOS MEDICO,APLICADOR NITRATO DE PLATA
L00006,2,0.16666666666666666,0.3892494720807615,2.3354968324845693,Alta,0.9999716942060523,C,True,MEDICAMENTOS,NEVIRAPINA SUSPENSIÓN ORAL 10MG/1ML (2400MG/240ML)
717442,2,0.16666666666666666,0.38924947208076144,2.335496832484569,Alta,0.9999726873918048,C,True,MEDICAMENTOS,BUDESONIDA/FORMOTEROL SUSPENSIÓN PARA INHALACIÓN 320MCG/9MCG/1PUFF/60PUFF
700310,2,0.16666666666666666,0.3892494720807615,2.3354968324845693,Alta,0.9999736805775574,C,True,MEDICAMENTOS,TROPICAMIDA 1% 15ML SOLUCION OFTALMICA
702028,2,0.16666666666666666,0.3892494720807615,2.3354968324845693,Alta,0.99997467376331,C,True,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 24FRX5CM    
701962,2,0.16666666666666666,0.38924947208076155,2.3354968324845693,Alta,0.9999756669490625,C,True,DISPOSITIVOS MEDICO,CATETER TROCAR RECTO 20FR
701978,2,0.16666666666666666,0.5773502691896257,3.4641016151377544,Alta,0.999976660134815,C,True,DISPOSITIVOS MEDICO,VENDA YESO 5X5    
701829,2,0.16666666666666666,0.5773502691896257,3.4641016151377544,Alta,0.9999776533205675,C,True,DISPOSITIVOS MEDICO,SURGICEL 4X8 REF 1952 (10.2CMX20.3CM) 
701405,2,0.16666666666666666,0.3892494720807615,2.3354968324845693,Alta,0.9999786465063202,C,True,DISPOSITIVOS MEDICO,PROLENE 2 0 8423T (CT1)75CM
706261,2,0.16666666666666666,0.5773502691896258,3.4641016151377553,Alta,0.9999796396920727,C,True,MEDICAMENTOS,GELATINA FLUIDA MODIFICADA EN SOLUCIÓN IÓNICA SOLUCIÓN INYECTABLE 20G/500ML
717705,2,0.16666666666666666,0.5773502691896257,3.4641016151377544,Alta,0.9999806328778252,C,True,MEDICAMENTOS,DABIGATRAN CÁPSULA 150MG
T005701,2,0.16666666666666666,0.38924947208076144,2.335496832484569,Alta,0.9999816260635778,C,True,MEDICAMENTOS,"TERBUTALINA SOLUCIÓN INYECTABLE 0,5MG/1ML"
702226,2,0.16666666666666666,0.38924947208076144,2.335496832484569,Alta,0.9999826192493303,C,True,DISPOSITIVOS MEDICO,PERIFIX 18GA C/A 4514017 
707781,2,0.16666666666666666,0.5773502691896257,3.4641016151377544,Alta,0.9999836124350829,C,True,DISPOSITIVOS MEDICO,DREN BALKE 19FR REDONDO S/U REF 2232
702713,2,0.16666666666666666,0.5773502691896257,3.4641016151377544,Alta,0.9999846056208355,C,True,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 5.5 C/BL
720151,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999851022137117,C,True,DISPOSITIVOS MEDICO,CATETER VENOSO CENTRAL BILUMEN 22G (3FR)X6CM-157064-VYGON
717421,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.999985598806588,C,True,MEDICAMENTOS,NUTRAMIGEN PREMIUM CON LGG 357G LATA
701727,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999860953994643,C,True,MEDICAMENTOS,DUODERM PASTA TBX30GR 
701003,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999865919923405,C,True,MEDICAMENTOS,BUDESONIDA 100 MCG/PUFF x 200 PUFF
719849,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999870885852168,C,True,DISPOSITIVOS MEDICO,CANULA 7.0 C/B  FENESTRADA TRACOE REF- T 302-07
719930,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.999987585178093,C,True,DISPOSITIVOS MEDICO,SONDA DE RECAMBIO PARA GASTROSTOMIA  REF-PEG-18-BRT-S
719944,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999880817709694,C,True,MEDICAMENTOS,ROMIPLOSTIN POLVO LIOFILIZADO 250MCG (NPLATE)
D0000005,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999885783638457,C,True,MEDICAMENTOS,"DESMOPRESINA SOLUCIÓN NASAL 10MCG/0,1ML (500MCG/5ML)"
I021701,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.999989074956722,C,True,MEDICAMENTOS,IBANDRONICO ÁCIDO SOLUCIÓN INYECTABLE 6MG
T008101,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999895715495982,C,True,MEDICAMENTOS,TETRACICLINA TABLETA 500MG
T011602,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999900681424745,C,True,MEDICAMENTOS,TIMOLOL SOLUCIÓN OFTÁLMICA 5MG/1ML
719669,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999905647353508,C,True,DISPOSITIVOS MEDICO,CANULA FENESTRADA  8 C/BALON 
719455,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.999991061328227,C,True,DISPOSITIVOS MEDICO,S/FOLEY 3V  20FR SILICONA
705891,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999915579211033,C,True,DISPOSITIVOS MEDICO,PARCHE OCULAR AD
G006702,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999920545139795,C,True,MEDICAMENTOS,GONADOTROPINA CRIONICA 5000 UI/ML SOL. INYECTABLE
702017,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999925511068558,C,True,DISPOSITIVOS MEDICO,SONDA ENTERAL 6FR (ALIMENTACION)  
700901,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999930476997322,C,True,MEDICAMENTOS,COMPLEJO B SOLUCIÓN INYECTABLE 10ML
700817,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999935442926084,C,True,MEDICAMENTOS,"BUPIVACAINA 0,5% x 10ML SOL. INYECTABLE"
707547,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999940408854847,C,True,DISPOSITIVOS MEDICO,AGUJA COAXIAL MCXS 14X10
716754,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.999994537478361,C,True,DISPOSITIVOS MEDICO,CONECTOR EN Y -SUPLESALUD
715571,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999950340712372,C,True,MEDICAMENTOS,ACIDO POLIACRILICO 0.2% GEL OFTALMICO ESTERIL
702233,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999955306641135,C,True,DISPOSITIVOS MEDICO,SPINOCAN 27G 
703694,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999960272569898,C,True,MEDICAMENTOS,DOMPERIDONA 10MG TABLETA 
730205,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.999996523849866,C,True,MEDICAMENTOS,ACETATO DE LEUPROLIDE 45MG SOL. INYECTABLE
N0000002,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999970204427423,C,True,MEDICAMENTOS,"NITROFURAZONA POMADA 0,2%/40G"
700567,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999975170356186,C,True,MEDICAMENTOS,ALIZAPRIDA SOL. INYECTABLE 50MG
702620,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999980136284949,C,True,DISPOSITIVOS MEDICO,INCENTIVO RESPIRATORIO HUDSON
770074,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,0.9999985102213712,C,True,MEDICAMENTOS,IMATINIB 400MG TABLETA 
710108,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999990068142475,C,True,DISPOSITIVOS MEDICO,SURGIPRO 4-0 SP5682 (P-12) TYCO
712991,1,0.08333333333333333,0.2886751345948129,3.4641016151377553,Alta,0.9999995034071237,C,True,DISPOSITIVOS MEDICO,CANULA NASAL OXIGENO PEDIATRICA NO ESTERIL 
712920,1,0.08333333333333333,0.28867513459481287,3.4641016151377544,Alta,1.0,C,True,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VIAS 8X3 SILICONADA PEDIATRICA 
