producto_id,nombre_producto,categoria,categoria_abc,variabilidad,metodo_pronostico,demanda_promedio_mensual_pronosticada,lead_time_semanas,lead_time_meses,stock_seguridad,punto_reorden,inventario_actual,eoq,limite_presupuesto_unidades,cantidad_sugerida_pedido,fecha_estimada_pedido,dias_para_pedido,ordenar
E010721,ESTREPTOQUINASA 750.000UI POLVO LIOFILIZADO,MEDICAMENTOS,C,Alta,XGBoost,1.04,1.0,0.23,0.18,0.42,2.0,,0.0,0.0,2022-07-17,46.0,NO
E020722,ERITROPOYETINA 2.000UI/ML SOL. INYECTABLE,MEDICAMENTOS,B,Baja,XGBoost,122.93,1.0,0.23,4.83,33.12,34.0,,0.0,0.0,2022-06-01,0.0,NO
E038162,EFAVIRENZ 600MG TABLETA,MEDICAMENTOS,C,Alta,XGBoost,5.88,1.0,0.23,1.15,2.5,29.0,,1.0,0.0,2022-10-16,137.0,NO
F0000005,"FLUMAZENIL 0,5MG/5ML  SOL. INYECTABLE",MEDICAMENTOS,C,Alta,XGBoost,0.55,1.0,0.23,0.08,0.21,5.0,,0.0,0.0,2023-02-22,267.0,NO
F002141,FENITOINA 100MG TABLETA ,MEDICAMENTOS,B,Media,XGBoost,157.79,1.0,0.23,16.68,53.0,46.0,,4.0,7.0,2022-06-01,0.0,SI
F002231,FENITOINA 125MG/5ML SUSPENSION ORAL,MEDICAMENTOS,C,Media,Media móvil,1.38,1.0,0.23,0.54,0.85,1.0,,0.0,0.0,2022-06-04,3.0,NO
F008701,FITOMENADIONA 10MG/1ML SOL. INYECTABLE (VITAMINA K),MEDICAMENTOS,C,Baja,Media móvil,72.05,1.0,0.23,0.97,17.56,45.0,,0.0,0.0,2022-06-12,12.0,NO
F009101,FLUCONAZOL 200MG CAPSULA ,MEDICAMENTOS,B,Baja,XGBoost,83.8,1.0,0.23,3.29,22.58,76.0,,3.0,0.0,2022-06-20,19.0,NO
F009701,FLUCONAZOL 200MG/100ML SOL. INYECTABLE,MEDICAMENTOS,B,Baja,XGBoost,240.05,1.0,0.23,5.11,60.36,31.0,,0.0,29.36,2022-06-01,0.0,SI
F013141,FLUOXETINA 20M GCAPSULA ,MEDICAMENTOS,C,Media,Media móvil,30.26,1.0,0.23,3.29,10.25,32.0,,23.0,0.0,2022-06-22,22.0,NO
F013201,FLUOXETINA 20MG/5ML JARABE,MEDICAMENTOS,C,Alta,XGBoost,0.32,1.0,0.23,0.0,0.08,3.0,,0.0,0.0,2023-03-09,281.0,NO
F014011,FOLICO ÁCIDO 1MG TABLETA,MEDICAMENTOS,B,Baja,XGBoost,386.88,1.0,0.23,5.37,94.41,161.0,,64.0,0.0,2022-06-06,5.0,NO
F015011,FOLINICO ÁCIDO 15MG TABLETA ,MEDICAMENTOS,C,Alta,XGBoost,1.65,1.0,0.23,0.38,0.76,0.0,,,0.76,2022-06-01,0.0,SI
F015701,CALCIO FOLINATO 50MG/5ML SOL. INYECTABLE,MEDICAMENTOS,C,Alta,XGBoost,17.08,1.0,0.23,1.6,5.53,0.0,,,5.53,2022-06-01,0.0,SI
F017011,FUROSEMIDA 40MG TABLETA ,MEDICAMENTOS,B,Baja,XGBoost,347.6,1.0,0.23,3.31,83.31,152.0,,27.0,0.0,2022-06-07,6.0,NO
F017701,FUROSEMIDA 20MG/2ML SOL. INYECTABLE,MEDICAMENTOS,A,Baja,XGBoost,980.25,1.0,0.23,35.14,260.74,246.0,,2.0,14.74,2022-06-01,0.0,SI
G0000001,GABAPENTIN CÁPSULA 300MG,MEDICAMENTOS,C,Alta,XGBoost,9.72,1.0,0.23,1.38,3.62,5.0,,1.0,0.0,2022-06-05,4.0,NO
G002011,GEMFIBROZIL 600MG TABLETA ,MEDICAMENTOS,C,Alta,XGBoost,1.38,1.0,0.23,0.24,0.56,5.0,,3.0,0.0,2022-09-06,98.0,NO
G003601,GENTAMICINA SOL. OFTÁLMICA 0.3% GOTAS,MEDICAMENTOS,C,Media,Media móvil,3.08,1.0,0.23,0.17,0.88,4.0,,0.0,0.0,2022-07-01,31.0,NO
G003703,GENTAMICINA 80MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,B,Baja,XGBoost,86.92,1.0,0.23,5.34,25.34,112.0,,3.0,0.0,2022-07-01,30.0,NO
G003704,GENTAMICINA 160MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,C,Baja,Media móvil,35.51,1.0,0.23,1.6,9.77,28.0,,1.0,0.0,2022-06-16,16.0,NO
G006702,GONADOTROPINA CRIONICA 5000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,C,Alta,XGBoost,0.45,1.0,0.23,0.08,0.19,2.0,,0.0,0.0,2022-09-30,122.0,NO
H0000002,HIDROXICINA TABLETA 25MG,MEDICAMENTOS,B,Baja,XGBoost,199.7,1.0,0.23,28.86,74.82,75.0,,15.0,0.0,2022-06-01,0.0,NO
H0000004,L-ASPARTATO/L-ORNITINA SOLUCIÓN INYECTABLE 5G/10ML,MEDICAMENTOS,C,Alta,XGBoost,18.92,1.0,0.23,2.04,6.39,39.0,,0.0,0.0,2022-07-23,52.0,NO
H0000005,L-ASPARTATO/L-ORNITINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,C,Alta,XGBoost,7.37,1.0,0.23,0.22,1.92,14.0,,0.0,0.0,2022-07-20,50.0,NO
H001201,HALOPERIDOL 2MG/20 GOTAS SOL. ORAL,MEDICAMENTOS,C,Baja,Media móvil,15.42,1.0,0.23,0.75,4.3,7.0,,0.0,0.0,2022-06-06,5.0,NO
H001701,HALOPERIDOL 5MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,B,Baja,XGBoost,151.76,1.0,0.23,5.24,40.16,68.0,,0.0,0.0,2022-06-06,6.0,NO
H004701,HEPARINA SODICA 5.000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,B,Baja,XGBoost,84.3,1.0,0.23,6.11,25.52,45.0,,0.0,0.0,2022-06-08,7.0,NO
H006011,HIDROCLOROTIAZIDA TABLETA 25MG,MEDICAMENTOS,B,Baja,XGBoost,146.23,1.0,0.23,6.53,40.18,97.0,,89.0,0.0,2022-06-12,12.0,NO
H007321,HIDROCORTISONA ACETATO CREMA TÓPICA 1%,MEDICAMENTOS,C,Alta,XGBoost,2.88,1.0,0.23,0.94,1.6,4.0,,0.0,0.0,2022-06-26,25.0,NO
H008721,HIDROCORTISONA POLVO LIOFILIZADO 100MG,MEDICAMENTOS,B,Baja,XGBoost,320.71,1.0,0.23,3.93,77.74,75.0,,0.0,2.74,2022-06-01,0.0,SI
H011161,FERROSO SULFATO 300MG TABLETA ,MEDICAMENTOS,C,Media,Media móvil,112.01,1.0,0.23,10.14,35.92,49.0,,14.0,0.0,2022-06-04,4.0,NO
H011201,FERROSO SULFATO SOLUCIÓN ORAL 25MG/1ML GOTAS,MEDICAMENTOS,C,Alta,XGBoost,1.36,1.0,0.23,0.12,0.44,3.0,,0.0,0.0,2022-07-28,57.0,NO
H013021,N-BUTILBROMURO HIOSCINA TABLETA 10MG,MEDICAMENTOS,C,Media,Media móvil,16.64,1.0,0.23,2.36,6.19,45.0,,2.0,0.0,2022-08-10,71.0,NO
H013701,N-BUTILBROMURO HIOSCINA SOL. INYECTABLE 20MG/1ML,MEDICAMENTOS,B,Baja,XGBoost,327.06,1.0,0.23,8.38,83.65,59.0,,0.0,24.65,2022-06-01,0.0,SI
H014701,HIDROXICINA CLORHIDRATO SOL. 100MG/1ML,MEDICAMENTOS,C,Baja,Media móvil,23.68,1.0,0.23,1.0,6.45,9.0,,0.0,0.0,2022-06-04,3.0,NO
H019701,"N-BUTILBROMURO HIOSCINA/DIPIRONA SOL. INYECTABLE 2,5G/5ML",MEDICAMENTOS,A,Baja,XGBoost,412.36,1.0,0.23,7.16,102.06,110.0,,0.0,0.0,2022-06-01,1.0,NO
I00000006,INSULINA LISPRO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,C,Media,Media móvil,1.79,1.0,0.23,0.31,0.72,5.0,,0.0,0.0,2022-08-12,73.0,NO
I00000007,"IVERMECTINA SOL. ORAL 0,6% GOTAS x 5ML",MEDICAMENTOS,C,Alta,XGBoost,7.0,1.0,0.23,0.65,2.26,8.0,,0.0,0.0,2022-06-25,25.0,NO
I0000012,CLOSTRIDIOPEPTIDASA UNGÜENTO TÓPICO 120UI/40G,MEDICAMENTOS,C,Alta,XGBoost,0.24,1.0,0.23,0.0,0.06,2.0,,0.0,0.0,2023-02-05,250.0,NO
I002011,IBUPROFENO TABLETA 400MG,MEDICAMENTOS,C,Alta,XGBoost,14.32,1.0,0.23,2.21,5.51,21.0,,19.0,0.0,2022-07-03,33.0,NO
I004721,IMIPENEM/CILASTATINA 500MG/500MG POLVO LIOFILIZADO ,MEDICAMENTOS,C,Alta,XGBoost,46.08,1.0,0.23,17.5,28.1,30.0,,0.0,0.0,2022-06-02,1.0,NO
I005022,IMIPRAMINA TABLETA 25MG,MEDICAMENTOS,C,Alta,XGBoost,9.44,1.0,0.23,2.13,4.3,20.0,,12.0,0.0,2022-07-21,51.0,NO
I007701,INMUNOGLOBULINA ANTI-D SOLUCIÓN INYECTABLE 300MCG/2ML,MEDICAMENTOS,C,Baja,Media móvil,4.04,1.0,0.23,0.18,1.11,3.0,,0.0,0.0,2022-06-15,14.0,NO
I008701,INSULINA ZINC CRISTALINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,C,Baja,Media móvil,14.42,1.0,0.23,0.23,3.55,5.0,,0.0,0.0,2022-06-04,3.0,NO
I009711,INSULINA ZINC NPH SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,C,Alta,XGBoost,0.79,1.0,0.23,0.08,0.26,1.0,,0.0,0.0,2022-06-29,28.0,NO
I017471,IPRATROPIO BROMURO SUSPENSIÓN PARA INHALACIÓN 20MCG//1PUFF/200PUFF,MEDICAMENTOS,C,Baja,Media móvil,28.48,1.0,0.23,0.89,7.44,13.0,,0.0,0.0,2022-06-06,6.0,NO
I020011,ISOSORBIDE DINITRATO 10MG TABLETA,MEDICAMENTOS,C,Media,Media móvil,2.42,1.0,0.23,0.42,0.98,29.0,,23.0,0.0,2023-05-19,353.0,NO
I020061,ISOSORBIDE DINITRATO TABLETA 5MG,MEDICAMENTOS,C,Media,Media móvil,2.96,1.0,0.23,0.18,0.86,6.0,,0.0,0.0,2022-07-23,53.0,NO
I021701,IBANDRONICO ÁCIDO SOLUCIÓN INYECTABLE 6MG,MEDICAMENTOS,C,Alta,XGBoost,0.34,1.0,0.23,0.06,0.14,0.0,,,0.14,2022-06-01,0.0,SI
J000006,METFORMINA/SITAGLIPTINA TABLETA 1000MG/50MG,MEDICAMENTOS,C,Alta,XGBoost,2.94,1.0,0.23,0.36,1.04,34.0,,0.0,0.0,2023-05-07,341.0,NO
K0000008,POLIETILENGLICOL/SODIO SULFATO/SODIO BICARBONATO/SODIO CLORURO/POTASIO CLORURO P,MEDICAMENTOS,C,Baja,Media móvil,72.95,1.0,0.23,1.68,18.47,24.0,,0.0,0.0,2022-06-03,2.0,NO
K002101,KETOCONAZOL TABLETA 200MG,MEDICAMENTOS,C,Alta,XGBoost,9.68,1.0,0.23,1.69,3.91,12.0,,3.0,0.0,2022-06-26,25.0,NO
L0000005,LAMOTRIGINA TABLETA 100MG,MEDICAMENTOS,C,Alta,XGBoost,3.56,1.0,0.23,1.38,2.2,31.0,,3.0,0.0,2023-02-02,246.0,NO
L0000006,LEVOFLOXACINA TABLETA 500MG,MEDICAMENTOS,C,Alta,XGBoost,1.64,1.0,0.23,0.12,0.5,10.0,,1.0,0.0,2022-11-24,177.0,NO
L0000009,LABETALOL SOLUCIÓN INYECTABLE 100MG/20ML,MEDICAMENTOS,C,Alta,XGBoost,19.1,1.0,0.23,2.0,6.4,21.0,,0.0,0.0,2022-06-24,23.0,NO
L000001,BACLOFENO TABLETA 10MG,MEDICAMENTOS,C,Alta,XGBoost,0.71,1.0,0.23,0.04,0.2,4.0,,0.0,0.0,2022-11-11,164.0,NO
L0000017,INSULINA GLARGINA 100UI/ML x 10 ML (1000UI) SOL. INYECTABLE ,MEDICAMENTOS,C,Baja,Media móvil,30.34,1.0,0.23,0.06,7.04,11.0,,0.0,0.0,2022-06-04,4.0,NO
L00006,NEVIRAPINA SUSPENSIÓN ORAL 10MG/1ML (2400MG/240ML),MEDICAMENTOS,C,Alta,XGBoost,0.17,1.0,0.23,0.06,0.1,,,,,,,NO
L001141,LAMIVUDINA 150 MG TABLETA,MEDICAMENTOS,C,Alta,XGBoost,0.64,1.0,0.23,0.06,0.21,20.0,,3.0,0.0,2024-12-23,936.0,NO
L003011,LEVODOPA/CARBIDOPA TABLETA 250MG/25MG,MEDICAMENTOS,C,Media,Media móvil,13.83,1.0,0.23,4.2,7.39,34.0,,3.0,0.0,2022-07-29,59.0,NO
L004011,LEVOMEPROMAZINA TABLETA 25MG,MEDICAMENTOS,C,Alta,XGBoost,6.46,1.0,0.23,1.18,2.67,31.0,,4.0,0.0,2022-10-12,133.0,NO
L004201,LEVOMEPROMAZINA 4MG/ML SOLUCION ORAL,MEDICAMENTOS,C,Media,Media móvil,2.55,1.0,0.23,0.08,0.67,3.0,,0.0,0.0,2022-06-28,28.0,NO
L006011,LEVOTIROXINA TABLETA 50MCG,MEDICAMENTOS,B,Baja,XGBoost,284.45,1.0,0.23,10.84,76.3,113.0,,46.0,0.0,2022-06-04,4.0,NO
L006012,LEVOTIROXINA TABLETA 100MCG,MEDICAMENTOS,B,Baja,XGBoost,88.48,1.0,0.23,0.5,20.86,23.0,,19.0,0.0,2022-06-01,1.0,NO
L015141,LOPERAMIDA TABLETA 2MG,MEDICAMENTOS,A,Baja,XGBoost,474.83,1.0,0.23,14.28,123.57,305.0,,32.0,0.0,2022-06-12,12.0,NO
L016011,LORATADINA TABLETA 10MG,MEDICAMENTOS,B,Baja,XGBoost,149.55,1.0,0.23,2.39,36.81,135.0,,30.0,0.0,2022-06-20,20.0,NO
L018011,LOVASTATINA TABLETA 20MG,MEDICAMENTOS,C,Alta,XGBoost,1.55,1.0,0.23,0.19,0.55,13.0,,77.0,0.0,2023-02-01,245.0,NO
L021161,LOSARTAN TABLETA 50MG,MEDICAMENTOS,A,Baja,XGBoost,1834.56,1.0,0.23,8.24,430.46,555.0,,21.0,0.0,2022-06-03,2.0,NO
M0000005,METOPROLOL SOL. INYECTABLE 5MG/5ML,MEDICAMENTOS,C,Alta,XGBoost,3.99,1.0,0.23,0.39,1.31,11.0,,0.0,0.0,2022-08-13,74.0,NO
M0000009,MOXIFLOXACINA TABLETA 400MG,MEDICAMENTOS,C,Alta,XGBoost,6.08,1.0,0.23,0.6,2.0,0.0,,,2.0,2022-06-01,0.0,SI
M0000015,MEMANTINA TBL. 10 MG,MEDICAMENTOS,C,Alta,XGBoost,0.53,1.0,0.23,0.14,0.26,,,,,,,NO
M001701,MAGNESIO SULFATO SOLUCIÓN INYECTABLE 20%/10ML,MEDICAMENTOS,B,Baja,XGBoost,368.51,1.0,0.23,3.24,88.05,158.0,,0.0,0.0,2022-06-06,6.0,NO
M002702,MANITOL AL 20 % SOL. INYECTABLE x 500 ML,MEDICAMENTOS,C,Media,Media móvil,11.23,1.0,0.23,1.17,3.75,39.0,,0.0,0.0,2022-09-04,96.0,NO
M009011,MERCAPTOPURINA TBL. 50 MG,MEDICAMENTOS,C,Alta,XGBoost,12.15,1.0,0.23,1.71,4.51,22.0,,0.0,0.0,2022-07-14,44.0,NO
M011011,METFORMINA TABLETA 850MG,MEDICAMENTOS,C,Media,Media móvil,12.1,1.0,0.23,3.16,5.94,50.0,,12.0,0.0,2022-09-19,111.0,NO
M013721,METILPREDNISOLONA SUCCINATO 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,C,Baja,Media móvil,50.33,1.0,0.23,2.45,14.03,31.0,,0.0,0.0,2022-06-11,10.0,NO
M015011,METOCARBAMOL TABLETA 750MG,MEDICAMENTOS,C,Alta,XGBoost,3.32,1.0,0.23,0.46,1.22,21.0,,5.0,0.0,2022-11-29,182.0,NO
M016011,METOCLOPRAMIDA TABLETA 10MG,MEDICAMENTOS,C,Media,Media móvil,54.47,1.0,0.23,3.61,16.15,26.0,,22.0,0.0,2022-06-06,6.0,NO
M016701,METOCLOPRAMIDA SOLUCIÓN INYECTABLE 10MG/2ML,MEDICAMENTOS,A,Baja,XGBoost,905.31,1.0,0.23,8.64,217.0,0.0,,,217.0,2022-06-01,0.0,SI
M017161,METOPROLOL TABLETA 50MG,MEDICAMENTOS,A,Baja,XGBoost,616.6,1.0,0.23,4.61,146.52,390.0,,53.0,0.0,2022-06-13,12.0,NO
M017162,METOPROLOL TARTRATO TABLETA 100MG,MEDICAMENTOS,C,Alta,XGBoost,6.24,1.0,0.23,1.7,3.13,20.0,,10.0,0.0,2022-08-22,82.0,NO
M020012,METRONIDAZOL 500MG TABLETA ,MEDICAMENTOS,B,Baja,XGBoost,131.2,1.0,0.23,10.05,40.24,56.0,,9.0,0.0,2022-06-04,4.0,NO
M020501,METRONIDAZOL OVULO VAGINAL 500MG,MEDICAMENTOS,C,Media,Media móvil,9.42,1.0,0.23,1.09,3.26,17.0,,4.0,0.0,2022-07-15,44.0,NO
M021701,METRONIDAZOL 500MG/100ML SOL. INYECTABLE,MEDICAMENTOS,B,Baja,XGBoost,196.99,1.0,0.23,10.94,56.28,58.0,,0.0,0.0,2022-06-01,0.0,NO
M022232,METRONIDAZOL SUSPENSIÓN ORAL 250MG/5ML X 120ML),MEDICAMENTOS,C,Media,Media móvil,2.03,1.0,0.23,0.29,0.75,2.0,,0.0,0.0,2022-06-19,19.0,NO
M026161,MINOXIDIL TABLETA 10MG,MEDICAMENTOS,B,Baja,XGBoost,109.19,1.0,0.23,7.6,32.73,33.0,,5.0,0.0,2022-06-01,0.0,NO
M026541,MESALAZINA ENEMA RECTAL 4G/60ML,MEDICAMENTOS,C,Alta,XGBoost,0.18,1.0,0.23,0.08,0.12,2.0,,0.0,0.0,2023-04-14,318.0,NO
M026721,MEROPENEM POLVO LIOFILIZADO 500MG,MEDICAMENTOS,C,Media,Media móvil,35.58,1.0,0.23,2.61,10.8,51.0,,0.0,0.0,2022-07-05,34.0,NO
MAT527,INTRODUCTOR 8.5FR/S109880,DISPOSITIVOS MEDICO,C,Alta,XGBoost,0.48,1.0,0.23,0.16,0.27,2.0,,0.0,0.0,2022-09-18,110.0,NO
N0000002,"NITROFURAZONA POMADA 0,2%/40G",MEDICAMENTOS,C,Alta,XGBoost,0.11,1.0,0.23,0.03,0.05,1.0,,0.0,0.0,2023-02-17,262.0,NO
N0000003,NOREPINEFRINA SOL. INYECTABLE 4MG/4ML,MEDICAMENTOS,A,Baja,XGBoost,899.8,1.0,0.23,39.41,246.5,31.0,,0.0,215.5,2022-06-01,0.0,SI
N0000018,NITAZOXANIDA TABLETA 500MG,MEDICAMENTOS,C,Alta,XGBoost,221.04,1.0,0.23,34.83,85.7,112.0,,0.0,0.0,2022-06-04,4.0,NO
N0000019,ESOMEPRAZOL 20MG TABLETA ,MEDICAMENTOS,B,Baja,XGBoost,182.86,1.0,0.23,19.22,61.3,134.0,,,0.0,2022-06-13,12.0,NO
N0000020,ESOMEPRAZOL 40MG TABLETA ,MEDICAMENTOS,B,Baja,XGBoost,167.2,1.0,0.23,6.52,45.0,120.0,,24.0,0.0,2022-06-14,14.0,NO
N0000030,ESOMEPRAZOL 40MG SOL. INYECTABLE ,MEDICAMENTOS,B,Baja,XGBoost,192.54,1.0,0.23,3.98,48.29,74.0,,0.0,0.0,2022-06-05,4.0,NO
N001701,"NALOXONA 0,4MG/1ML SOL. INYECTABLE",MEDICAMENTOS,C,Alta,XGBoost,0.48,1.0,0.23,0.01,0.12,7.0,,0.0,0.0,2023-08-08,433.0,NO
N002141,NAPROXENO TABLETA 250MG,MEDICAMENTOS,C,Media,Media móvil,22.68,1.0,0.23,4.41,9.62,60.0,,11.0,0.0,2022-08-07,68.0,NO
N008141,NIMODIPINO TABLETA 30MG,MEDICAMENTOS,B,Media,XGBoost,254.75,1.0,0.23,29.26,87.89,244.0,,9.0,0.0,2022-06-19,19.0,NO
N009231,NISTATINA SUSPENSIÓN ORAL 100000UI/1ML (6000000UI/60ML),MEDICAMENTOS,C,Baja,Media móvil,17.84,1.0,0.23,0.69,4.8,5.0,,0.0,0.0,2022-06-01,0.0,NO
N009321,NISTATINA CREMA 100.000 UI/GR ,MEDICAMENTOS,C,Media,Media móvil,3.08,1.0,0.23,0.36,1.07,3.0,,0.0,0.0,2022-06-20,19.0,NO
N010142,NITROFURANTOINA TABLETA 100MG,MEDICAMENTOS,C,Alta,XGBoost,0.48,1.0,0.23,0.02,0.13,8.0,,38.0,0.0,2023-10-12,499.0,NO
N011701,NITROGLICERINA SOLUCIÓN INYECTABLE 50MG/10ML,MEDICAMENTOS,C,Alta,XGBoost,0.86,1.0,0.23,0.18,0.38,10.0,,0.0,0.0,2023-05-08,342.0,NO
P0000002,"PEGFILGRASTIM SOL. INYECTABLE 6MG/0,6ML",MEDICAMENTOS,C,Media,Media móvil,1.84,1.0,0.23,0.21,0.64,4.0,,0.0,0.0,2022-07-26,56.0,NO
P0000003,PENTOXIFILINA TABLETA 400MG,MEDICAMENTOS,C,Alta,XGBoost,1.46,1.0,0.23,0.24,0.57,20.0,,1.0,0.0,2023-07-11,406.0,NO
P0000013,PREGABALINA CÁPSULA 150MG,MEDICAMENTOS,C,Media,Media móvil,10.6,1.0,0.23,1.03,3.47,39.0,,2.0,0.0,2022-09-11,102.0,NO
P0000020,PRALIDOXIMA POLVO LIOFILIZADO 200MG,MEDICAMENTOS,C,Alta,XGBoost,31.97,1.0,0.23,5.89,13.24,10.0,,0.0,3.24,2022-06-01,0.0,SI
P0000025,POLIMIXINA B SOLUCIÓN INYECTABLE 500000UI,MEDICAMENTOS,C,Alta,XGBoost,56.75,1.0,0.23,3.34,16.4,21.0,,0.0,0.0,2022-06-03,2.0,NO
P001701,PANCURONIO SOL. INYECTABLE 4MG/2ML,MEDICAMENTOS,C,Alta,XGBoost,0.48,1.0,0.23,0.16,0.27,,,,,,,NO
P005721,PENICILINA G BENZATINICA POLVO LIOFILIZADO 1200000UI,MEDICAMENTOS,C,Alta,XGBoost,0.18,1.0,0.23,0.09,0.13,25.0,,0.0,0.0,2033-12-06,4206.0,NO
P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,MEDICAMENTOS,C,Alta,XGBoost,5.01,1.0,0.23,0.42,1.57,13.0,,0.0,0.0,2022-08-09,69.0,NO
P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,MEDICAMENTOS,B,Media,XGBoost,321.16,1.0,0.23,18.65,92.57,196.0,,0.0,0.0,2022-06-10,10.0,NO
P012141,PIRANTEL PAMOATO TABLETA 250MG,MEDICAMENTOS,C,Alta,XGBoost,0.26,1.0,0.23,0.05,0.11,5.0,,2.0,0.0,2024-01-02,580.0,NO
P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),MEDICAMENTOS,C,Alta,XGBoost,0.23,1.0,0.23,0.06,0.11,,,,,,,NO
P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,MEDICAMENTOS,A,Baja,XGBoost,2172.66,1.0,0.23,57.29,557.33,460.0,,2.0,97.33,2022-06-01,0.0,SI
P026011,PRAZOSINA TABLETA 1MG,MEDICAMENTOS,A,Baja,XGBoost,920.03,1.0,0.23,41.01,252.75,355.0,,33.0,0.0,2022-06-04,3.0,NO
P027011,PREDNISOLONA TABLETA 5MG,MEDICAMENTOS,A,Baja,XGBoost,580.55,1.0,0.23,18.71,152.33,191.0,,25.0,0.0,2022-06-03,2.0,NO
P035011,PROPRANOLOL TABLETA 40MG,MEDICAMENTOS,B,Baja,XGBoost,134.59,1.0,0.23,6.33,37.3,,,,,,,NO
P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,MEDICAMENTOS,C,Media,Media móvil,0.85,1.0,0.23,0.11,0.3,3.0,,0.0,0.0,2022-09-05,96.0,NO
P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",MEDICAMENTOS,C,Baja,Media móvil,31.47,1.0,0.23,1.9,9.14,58.0,,0.0,0.0,2022-07-18,47.0,NO
R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,MEDICAMENTOS,C,Alta,XGBoost,2.57,1.0,0.23,1.01,1.6,9.0,,0.0,0.0,2022-08-27,88.0,NO
R0000014,ROSUVASTATINA TABLETA 20MG,MEDICAMENTOS,C,Media,Media móvil,3.75,1.0,0.23,1.46,2.32,24.0,,5.0,0.0,2022-11-23,176.0,NO
R001011,RANITIDINA TABLETA 150MG,MEDICAMENTOS,A,Baja,XGBoost,430.39,1.0,0.23,37.73,136.78,443.0,,16.0,0.0,2022-06-22,22.0,NO
R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,MEDICAMENTOS,A,Baja,XGBoost,1624.73,1.0,0.23,46.16,420.09,378.0,,2.0,42.09,2022-06-01,0.0,SI
R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,MEDICAMENTOS,B,Media,XGBoost,127.97,1.0,0.23,23.94,53.39,42.0,,0.0,11.39,2022-06-01,0.0,SI
R005101,RIFAMPICINA CÁPSULA 300MG,MEDICAMENTOS,C,Alta,XGBoost,25.03,1.0,0.23,6.69,12.45,32.0,,1.0,0.0,2022-06-24,24.0,NO
R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,MEDICAMENTOS,C,Baja,Media móvil,35.64,1.0,0.23,0.87,9.07,6.0,,0.0,3.07,2022-06-01,0.0,SI
R009141,RITONAVIR TABLETA 100MG,MEDICAMENTOS,C,Alta,XGBoost,0.72,1.0,0.23,0.0,0.17,22.0,,0.0,0.0,2024-12-14,927.0,NO
S0000002,SECNIDAZOL TABLETA 500MG,MEDICAMENTOS,C,Alta,XGBoost,0.28,1.0,0.23,0.01,0.08,,,,,,,NO
S0000012,"BUDESONIDA/FORMOTEROL SUSPENSIÓN PARA INHALACIÓN 160MCG/4,5MCG/1PUFF/120PUFF",MEDICAMENTOS,C,Media,Media móvil,0.79,1.0,0.23,0.31,0.49,3.0,,0.0,0.0,2022-09-06,97.0,NO
S003701,SODIO BICARBONATO SOLUCIÓN INYECTABLE 1MEQ/1ML (10MEQ/10ML),MEDICAMENTOS,A,Baja,XGBoost,523.45,1.0,0.23,5.6,126.07,361.0,,1.0,0.0,2022-06-14,14.0,NO
S004702,SODIO CLORURO SOL. INYECTABLE 20MEQ/10ML,MEDICAMENTOS,A,Baja,XGBoost,1441.58,1.0,0.23,5.89,337.67,398.0,,2.0,0.0,2022-06-02,1.0,NO
S010721,NITROPRUSIATO POLVO LIOFILIZADO 50MG,MEDICAMENTOS,C,Media,Media móvil,51.14,1.0,0.23,0.43,12.19,1.0,,0.0,11.19,2022-06-01,0.0,SI
S013701,SUCCINILCOLINA SOLUCIÓN INYECTABLE 10%/10ML,MEDICAMENTOS,C,Alta,XGBoost,1.72,1.0,0.23,0.23,0.63,0.0,,,0.63,2022-06-01,0.0,SI
S014011,SUCRALFATO TABLETA 1G,MEDICAMENTOS,A,Baja,XGBoost,507.76,1.0,0.23,10.28,127.14,118.0,,3.0,9.14,2022-06-01,0.0,SI
S020011,SULFASALAZINA TABLETA 500MG,MEDICAMENTOS,C,Alta,XGBoost,10.05,1.0,0.23,1.85,4.16,13.0,,1.0,0.0,2022-06-27,27.0,NO
