producto_id,nombre_producto,categoria,proveedor_principal,proveedor_alterno,categoria_abc,variabilidad,metodo_pronostico,demanda_promedio_mensual_pronosticada,lead_time_semanas,lead_time_meses,stock_seguridad,punto_reorden,inventario_actual,eoq,limite_presupuesto_unidades,cantidad_sugerida_pedido,costo_unitario,costo_estimado_pedido,valor_inventario_actual,fecha_estimada_pedido,dias_para_pedido,ordenar
770143,"RASBURICASA SOLUCIÓN INYECTABLE 1,5MG/1ML (ONCOLOGICO)",MEDICAMENTOS,SANOFI,CRUZ VERDE,C,Alta,XGBoost,0.71,0.3,0.07,0.03,0.08,6.0,,0.0,0.0,263605.0,0.0,1581630.0,2023-02-10,255.0,NO
770152,RIOCIGUAT 0.5 MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.64,1.0,0.23,0.36,0.51,15.0,,0.0,0.0,107889.0,0.0,1618335.0,2024-04-20,689.0,NO
A0000001,ABACAVIR/LAMIVUDINA/ZIDOVUDINA TABLETA 300MG/150MG/300MG,MEDICAMENTOS,,,C,Alta,XGBoost,22.44,1.0,0.23,2.52,7.69,20.0,,,0.0,0.0,0.0,0.0,2022-06-17,17.0,NO
A0000034,ALPROSTADIL SOLUCIÓN INYECTABLE 20MCG/1ML,MEDICAMENTOS,,,C,Alta,XGBoost,23.08,1.0,0.23,3.71,9.02,26.0,,0.0,0.0,179440.0,0.0,4665440.0,2022-06-23,22.0,NO
A0000039,AMLODIPINO 10 MG TABLETA ,MEDICAMENTOS,,,B,Baja,Regresión Lineal,355.63,1.0,0.23,50.69,132.54,169.0,,43.0,0.0,13.5,0.0,2281.5,2022-06-04,3.0,NO
A0000051,ATORVASTATINA 20 MG TABLETA,MEDICAMENTOS,,,B,Alta,Media móvil,58.67,1.0,0.23,2.08,15.58,180.0,,30.0,0.0,19.0,0.0,3420.0,2022-08-25,85.0,NO
A001011,ACETAMINOFEN TABLETA 500MG,MEDICAMENTOS,,,A,Baja,Regresión Lineal,9097.73,1.0,0.23,710.5,2804.34,2211.0,,48.0,48.0,12.0,576.0,26532.0,2022-06-01,0.0,SI
A001201,ACETAMINOFEN SOL. ORAL 100MG/28 GOTAS ,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,3.0,,0.0,0.0,1229.0,0.0,3687.0,,,NO
A001221,"ACETAMINOFEN JARABE 2,5MG/1ML FRASCO x 60ML",MEDICAMENTOS,,,C,Alta,XGBoost,0.71,1.0,0.23,0.11,0.27,3.0,,0.0,0.0,723.0,0.0,2169.0,2022-09-26,117.0,NO
A002011,ACETAZOLAMIDA 250MG TABLETA ,MEDICAMENTOS,,,C,Alta,XGBoost,15.11,1.0,0.23,2.1,5.57,32.0,,2.0,0.0,237.0,0.0,7584.0,2022-07-24,53.0,NO
A002451,BECLOMETASONA 50MCG/ PUFF SOL. PARA INHALACIÓN,MEDICAMENTOS,,,C,Baja,XGBoost,28.9,1.0,0.23,8.15,14.8,15.0,,0.0,0.0,3572.0,0.0,53580.0,2022-06-01,0.0,NO
A003011,ACETILSALICILICO ÁCIDO TABLETA 100MG,MEDICAMENTOS,,,A,Baja,XGBoost,621.08,1.0,0.23,11.92,154.86,177.0,,83.0,0.0,7.0,0.0,1239.0,2022-06-02,1.0,NO
A006011,ACICLOVIR TABLETA 200MG,MEDICAMENTOS,,,B,Media,Regresión Lineal,226.02,1.0,0.23,38.57,90.59,144.0,,15.0,0.0,37.0,0.0,5328.0,2022-06-08,7.0,NO
A006721,ACICLOVIR POLVO LIOFILIZADO 250MG,MEDICAMENTOS,,,B,Media,Regresión Lineal,99.08,1.0,0.23,40.91,63.71,149.0,,0.0,0.0,4416.0,0.0,657984.0,2022-06-27,26.0,NO
A008011,ALBENDAZOL TABLETA 200 MG,MEDICAMENTOS,,,C,Baja,Media móvil,73.28,1.0,0.23,2.62,19.49,22.0,,15.0,0.0,36.67,0.0,806.67,2022-06-02,1.0,NO
A008231,ALBENDAZOL 100MG/20ML SOLUCION ORAL x 20 ML,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,2.0,,1.0,0.0,362.0,0.0,724.0,,,NO
A009701,ALBUMINA HUMANA SOL. INYECTABLE 20% x 50 ML ,MEDICAMENTOS,,,B,Media,Media móvil,130.67,1.0,0.23,5.02,35.09,51.0,,0.0,0.0,94726.0,0.0,4831026.0,2022-06-04,4.0,NO
A013011,ALOPURINOL TABLETA 100MG,MEDICAMENTOS,,,C,Media,XGBoost,6.78,1.0,0.23,1.65,3.2,0.0,,,3.2,0.0,0.0,0.0,2022-06-01,0.0,SI
A013012,ALOPURINOL TABLETA 300MG,MEDICAMENTOS,,,C,Media,Media móvil,60.01,1.0,0.23,3.04,16.85,47.0,,8.0,0.0,66.0,0.0,3102.0,2022-06-16,15.0,NO
A017231,ALUMINIO HIDROXIDO SUSPENSIÓN ORAL 6G/100ML ,MEDICAMENTOS,,,C,Baja,Regresión Lineal,7.69,1.0,0.23,0.99,2.76,2.0,,0.0,0.0,3418.0,0.0,6836.0,2022-06-01,0.0,SI
A018232,"ALUMINIO HIDROXIDO/MAGNESIO/SIMETICONA SUSPENSIÓN ORAL 4%/4%/0,4%",MEDICAMENTOS,,,C,Media,XGBoost,1.89,1.0,0.23,0.1,0.53,4.0,,0.0,0.0,1484.0,0.0,5936.0,2022-07-26,56.0,NO
A019101,AMANTADINA 100MG CAPSULA ,MEDICAMENTOS,,,C,Alta,XGBoost,5.58,1.0,0.23,1.64,2.93,39.0,,1.0,0.0,355.0,0.0,13845.0,2022-12-14,197.0,NO
A020701,AMIKACINA 100MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,,,C,Alta,XGBoost,17.38,1.0,0.23,2.83,6.84,14.0,,1.0,0.0,486.0,0.0,6804.0,2022-06-13,13.0,NO
A020702,AMIKACINA 500MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,,,C,Media,XGBoost,41.21,1.0,0.23,1.74,11.22,47.0,,0.0,0.0,855.0,0.0,40185.0,2022-06-27,26.0,NO
A022701,AMINOFILINA 240MG/10ML SOL. INYECTABLE ,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2022-06-01,0.0,SI
A023011,AMIODARONA TABLETA 200MG,MEDICAMENTOS,,,B,Baja,Regresión Lineal,165.08,1.0,0.23,22.46,60.45,97.0,,3.0,0.0,148.5,0.0,14404.5,2022-06-07,7.0,NO
A023721,AMIODARONA 150MG/3ML SOL. INYECTABLE ,MEDICAMENTOS,,,B,Baja,Media móvil,112.17,1.0,0.23,1.49,27.31,100.0,,0.0,0.0,1029.5,0.0,102950.0,2022-06-20,20.0,NO
A024011,AMITRIPTILINA 25MG TABLETA ,MEDICAMENTOS,,,C,Media,Media móvil,39.22,1.0,0.23,1.56,10.59,23.0,,27.0,0.0,21.0,0.0,483.0,2022-06-10,10.0,NO
A025142,AMOXICILINA 500MG CAPSULA ,MEDICAMENTOS,,,C,Alta,Media móvil,25.8,1.0,0.23,3.46,9.4,27.0,,4.0,0.0,123.0,0.0,3321.0,2022-06-21,21.0,NO
A026721,AMPICILINA 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,,,B,Baja,XGBoost,220.86,1.0,0.23,11.67,62.5,81.0,,0.0,0.0,736.0,0.0,59616.0,2022-06-03,3.0,NO
A026722,AMPICILINA 1 G POLVO LIOFILIZADO ,MEDICAMENTOS,,,B,Baja,XGBoost,91.92,1.0,0.23,8.5,29.66,52.0,,1.0,0.0,546.5,0.0,28418.0,2022-06-08,7.0,NO
A027142,AMPICILINA TABLETA 500MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.81,1.0,0.23,0.07,0.26,10.0,,4.0,0.0,133.0,0.0,1330.0,2023-05-31,365.0,NO
A033701,ATROPINA 1MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,,,C,Baja,Media móvil,12.92,1.0,0.23,0.17,3.14,101.0,,2.0,0.0,292.0,0.0,29492.0,2023-01-17,231.0,NO
A034011,AZATIOPRINA 50MG TABLETA,MEDICAMENTOS,,,C,Media,XGBoost,48.51,1.0,0.23,17.22,28.38,37.0,,0.0,0.0,788.0,0.0,29156.0,2022-06-06,5.0,NO
A035722,AZTREONAM 1G POLVO LIOFILIZADO,MEDICAMENTOS,,,B,Baja,Media móvil,72.73,1.0,0.23,2.77,19.51,65.0,,0.0,0.0,8904.0,0.0,578760.0,2022-06-20,19.0,NO
A036701,AZUL DE METILENO SOLUCIÓN INYECTABLE 10MG/1ML,MEDICAMENTOS,,,C,Media,Media móvil,3.26,1.0,0.23,0.51,1.26,,,,,,,,,,NO
A037011,AMLODIPINO 5 MG TABLETA ,MEDICAMENTOS,,,B,Baja,XGBoost,179.62,1.0,0.23,11.72,53.06,76.0,,48.0,0.0,12.0,0.0,912.0,2022-06-04,4.0,NO
A037101,ABACAVIR TABLETA 300MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,39.0,,0.0,0.0,954.0,0.0,37206.0,,,NO
B00000010,BECLOMETASONA NASAL 50 MCG/PUFF,MEDICAMENTOS,,,C,Alta,XGBoost,1.11,1.0,0.23,0.09,0.35,1.0,,0.0,0.0,5935.0,0.0,5935.0,2022-06-18,18.0,NO
B004311,"BETAMETASONA CREMA TÓPICA 0,05%",MEDICAMENTOS,,,C,Media,XGBoost,2.81,1.0,0.23,0.09,0.74,2.0,,0.0,0.0,937.0,0.0,1874.0,2022-06-14,14.0,NO
B004332,"BETAMETASONA UNGÜENTO TÓPICO 0,05% x 40G",MEDICAMENTOS,,,C,Media,XGBoost,3.64,1.0,0.23,0.4,1.24,,,,,,,,,,NO
B005701,BETAMETASONA 4MG/1ML SOL. INYECTABLE,MEDICAMENTOS,,,C,Baja,Media móvil,29.69,1.0,0.23,1.81,8.64,33.0,,3.0,0.0,173.5,0.0,5725.5,2022-06-25,25.0,NO
B008011,BIPERIDENO 2MG TABLETA,MEDICAMENTOS,,,C,Media,Media móvil,19.51,1.0,0.23,1.76,6.25,29.0,,4.0,0.0,125.0,0.0,3625.0,2022-07-06,36.0,NO
B010021,BISACODILO 5MG TABLETA,MEDICAMENTOS,,,A,Baja,Regresión Lineal,427.96,1.0,0.23,53.84,152.34,179.0,,55.0,0.0,10.5,0.0,1879.5,2022-06-02,2.0,NO
B012011,"BROMOCRIPTINA 2,5MG TABLETA",MEDICAMENTOS,,,C,Alta,XGBoost,2.14,1.0,0.23,0.3,0.79,11.0,,1.0,0.0,394.0,0.0,4334.0,2022-10-23,145.0,NO
BISAPRO,BISOPROLOL TABLETA 10MG,MEDICAMENTOS,,,C,Alta,XGBoost,1.07,1.0,0.23,0.12,0.37,30.0,,0.0,0.0,1328.0,0.0,39840.0,2024-09-18,840.0,NO
C0000005,CARVEDILOL TABLETA 25MG,MEDICAMENTOS,,,C,Alta,XGBoost,2.55,1.0,0.23,0.34,0.93,8.0,,6.0,0.0,85.0,0.0,680.0,2022-08-24,84.0,NO
C0000008,CASPOFUNGINA 70MG POLVO LIOFILIZADO ,MEDICAMENTOS,,,C,Media,XGBoost,8.17,1.0,0.23,1.41,3.29,4.0,,0.0,0.0,629546.0,0.0,2518184.0,2022-06-03,3.0,NO
C0000019,CETIRIZINA 10MG TABLETA ,MEDICAMENTOS,,,C,Alta,XGBoost,5.53,1.0,0.23,2.15,3.43,12.0,,22.0,0.0,26.0,0.0,312.0,2022-07-18,47.0,NO
C0000028,CLARITROMICINA TABLETA 500MG,MEDICAMENTOS,,,B,Baja,XGBoost,135.24,1.0,0.23,21.67,52.8,105.0,,1.0,0.0,535.0,0.0,56175.0,2022-06-12,12.0,NO
C0000030,CLINDAMICINA CÁPSULA 300MG,MEDICAMENTOS,,,C,Alta,XGBoost,2.47,1.0,0.23,0.51,1.08,8.0,,0.0,0.0,814.0,0.0,6512.0,2022-08-25,85.0,NO
C0000035,CLOPIDOGREL TABLETA 75MG,MEDICAMENTOS,,,B,Baja,Regresión Lineal,198.3,1.0,0.23,21.29,66.92,65.0,,11.0,1.92,50.5,97.16,3282.5,2022-06-01,0.0,SI
C0000047,"CARVEDILOL TABLETA 12,5MG",MEDICAMENTOS,,,B,Baja,Regresión Lineal,80.02,1.0,0.23,17.69,36.11,31.0,,11.0,5.11,50.0,255.26,1550.0,2022-06-01,0.0,SI
C001011,CALCIO CARBONATO 600MG TABLETA ,MEDICAMENTOS,,,B,Baja,XGBoost,177.91,1.0,0.23,7.6,48.55,73.0,,16.0,0.0,34.5,0.0,2518.5,2022-06-05,4.0,NO
C002701,CALCIO GLUCONATO SOL. INYECTABLE 10%/10ML,MEDICAMENTOS,,,B,Baja,XGBoost,214.36,1.0,0.23,8.57,57.91,62.0,,1.0,0.0,368.0,0.0,22816.0,2022-06-01,1.0,NO
C003101,"CALCITRIOL 0,25MCG CÁPSULA ",MEDICAMENTOS,,,C,Media,XGBoost,33.16,1.0,0.23,0.87,8.5,40.0,,8.0,0.0,72.0,0.0,2880.0,2022-06-29,29.0,NO
C003102,"CALCITRIOL 0,50MCG CÁPSULA ",MEDICAMENTOS,,,C,Media,XGBoost,82.0,1.0,0.23,9.21,28.08,50.0,,6.0,0.0,95.0,0.0,4750.0,2022-06-09,8.0,NO
C004011,CAPTOPRIL 25MG TABLETA ,MEDICAMENTOS,,,C,Alta,Media móvil,20.59,1.0,0.23,2.1,6.84,24.0,,11.0,0.0,49.0,0.0,1176.0,2022-06-26,25.0,NO
C004012,CAPTOPRIL 50MG TABLETA ,MEDICAMENTOS,,,C,Alta,XGBoost,5.53,1.0,0.23,2.15,3.43,66.0,,25.0,0.0,22.5,0.0,1485.0,2023-05-11,344.0,NO
C005011,CARBAMAZEPINA 200MG TABLETA ,MEDICAMENTOS,,,B,Baja,XGBoost,147.61,1.0,0.23,1.59,35.57,55.0,,3.0,0.0,152.0,0.0,8360.0,2022-06-05,4.0,NO
C008142,CEFALEXINA 500MG CAPSULA ,MEDICAMENTOS,,,C,Alta,Media móvil,30.97,1.0,0.23,3.68,10.81,50.0,,10.0,0.0,54.0,0.0,2700.0,2022-07-09,39.0,NO
C008232,CEFALEXINA 250MG/5ML POLVO PARA SOLUCION ORAL,MEDICAMENTOS,,,C,Alta,XGBoost,0.84,1.0,0.23,0.05,0.24,2.0,,0.0,0.0,2562.0,0.0,5124.0,2022-08-03,64.0,NO
C009141,CEFRADINA 500MG CÁPSULA ,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2022-06-01,0.0,SI
C011723,CEFTRIAXONA 1G POLVO LIOFILIZADO,MEDICAMENTOS,,,B,Baja,XGBoost,334.93,1.0,0.23,0.47,77.56,105.0,,0.0,0.0,782.0,0.0,82110.0,2022-06-03,2.0,NO
C014103,CICLOSPORINA 100MG CAPSULA,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2022-06-01,0.0,SI
C015701,CIPROFLOXACINO 100MG/10ML SOL. INYECTABLE ,MEDICAMENTOS,,,A,Baja,XGBoost,666.11,1.0,0.23,16.41,169.72,222.0,,0.0,0.0,1159.0,0.0,257298.0,2022-06-03,2.0,NO
C019701,CLINDAMICINA 600MG SOL. INYECTABLE ,MEDICAMENTOS,,,A,Baja,XGBoost,589.62,1.0,0.23,35.41,171.11,151.0,,0.0,0.0,650.0,0.0,98150.0,2022-06-01,0.0,SI
C022011,CLORAMBUCILO 2MG TABLETA,MEDICAMENTOS,,,C,Alta,XGBoost,0.14,1.0,0.23,0.16,0.19,,,,,,,,,,NO
C031321,CLOTRIMAZOL CREMA TÓPICA 1% ,MEDICAMENTOS,,,C,Baja,XGBoost,36.63,1.0,0.23,3.25,11.68,12.0,,0.0,0.0,885.0,0.0,10620.0,2022-06-01,0.0,NO
C031511,CLOTRIMAZOL CREMA VAGINAL 1%,MEDICAMENTOS,,,C,Media,XGBoost,3.87,1.0,0.23,0.32,1.21,5.0,,0.0,0.0,992.5,0.0,4962.5,2022-06-30,30.0,NO
C032013,CLOZAPINA TABLETA 100MG ,CONTROLADOS,,,C,Alta,XGBoost,11.75,1.0,0.23,2.05,4.75,171.0,,15.0,0.0,38.0,0.0,6498.0,2023-08-05,431.0,NO
C034011,"COLCHICINA 0,5MG TABLETA",MEDICAMENTOS,,,C,Media,XGBoost,21.58,1.0,0.23,3.97,8.94,48.0,,25.0,0.0,23.0,0.0,1104.0,2022-07-26,55.0,NO
C035251,COLESTIRAMINA 4G POLVO PARA SOLUCIÓN ORAL,MEDICAMENTOS,,,C,Media,Media móvil,40.36,1.0,0.23,2.79,12.08,28.0,,0.0,0.0,796.0,0.0,22288.0,2022-06-13,12.0,NO
C041602,SODIO CROMOGLICATO SOLUCIÓN OFTÁLMICA 40MG/1ML (400MG/10ML),MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.92,1.0,0.23,0.17,0.38,0.0,,,0.38,0.0,0.0,0.0,2022-06-01,0.0,SI
C044721,CEFAZOLINA 1G SOL. INYECTABLE ,MEDICAMENTOS,,,B,Alta,Regresión Lineal,286.4,1.0,0.23,52.53,118.45,56.0,,0.0,0.0,1248.5,0.0,69916.0,2022-06-01,0.0,SI
C044723,CEFALOTINA 1G SOL. INYECTABLE ,MEDICAMENTOS,,,A,Baja,XGBoost,836.53,1.0,0.23,13.75,206.28,178.0,,0.0,0.0,1016.0,0.0,180848.0,2022-06-01,0.0,SI
C046101,CALCIO CARBONATO/VITAMINA D TABLETA 600MG/200UI,MEDICAMENTOS,,,C,Alta,Regresión Lineal,116.87,1.0,0.23,41.38,68.27,59.0,,8.0,8.0,68.0,544.0,4012.0,2022-06-01,0.0,SI
C047011,CLONIDINA 150MCG TABLETA ,MEDICAMENTOS,,,A,Baja,Media móvil,889.59,1.0,0.23,24.82,229.55,317.0,,18.0,0.0,32.0,0.0,10144.0,2022-06-03,3.0,NO
D0000002,DEFLAZACORT 6 MG TABLETA,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
D0000005,"DESMOPRESINA SOLUCIÓN NASAL 10MCG/0,1ML (500MCG/5ML)",MEDICAMENTOS,,,C,Alta,XGBoost,0.19,1.0,0.23,0.08,0.12,,,,,,,,,,NO
D0000011,DILTIAZEM 60MG TABLETA ,MEDICAMENTOS,,,C,Media,XGBoost,66.59,1.0,0.23,7.93,23.26,39.0,,8.0,0.0,68.0,0.0,2652.0,2022-06-08,7.0,NO
D0000020,"DIPIRONA 2,5G/5ML SOL. INYECTABLE ",MEDICAMENTOS,,,C,Alta,Regresión Lineal,86.64,1.0,0.23,21.76,41.7,118.0,,2.0,0.0,225.0,0.0,26550.0,2022-06-27,27.0,NO
D0000030,DIPIRONA 1G/2ML SOL. INYECTABLE ,MEDICAMENTOS,,,A,Baja,XGBoost,6430.3,1.0,0.23,40.58,1520.52,1003.0,,4.0,4.0,119.5,478.0,119858.5,2022-06-01,0.0,SI
D0000031,DAPTOMICINA POLVO LIOFILIZADO 500MG,MEDICAMENTOS,,,C,Alta,Regresión Lineal,11.14,1.0,0.23,2.51,5.07,6.0,,0.0,0.0,231336.0,0.0,1388016.0,2022-06-03,3.0,NO
D0000038,"LEVOSIMENDAN SOLUCIÓN INYECTABLE 12,5MG/1ML",MEDICAMENTOS,,,C,Alta,Media móvil,1.85,1.0,0.23,0.11,0.54,2.0,,0.0,0.0,1716869.0,0.0,3433738.0,2022-06-25,24.0,NO
D002101,DANAZOL 200MG TABLETA},MEDICAMENTOS,,,C,Alta,Media móvil,13.66,1.0,0.23,1.26,4.4,25.0,,0.0,0.0,969.0,0.0,24225.0,2022-07-16,46.0,NO
D005711,DEXAMETASONA 8MG/2ML SOL. INYECTABLE,MEDICAMENTOS,,,B,Baja,XGBoost,361.62,1.0,0.23,10.1,93.32,104.0,,2.0,0.0,287.0,0.0,29848.0,2022-06-01,1.0,NO
D006701,DEXAMETASONA 4MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,,,B,Baja,XGBoost,158.75,1.0,0.23,6.82,43.36,40.0,,2.0,2.0,289.0,578.0,11560.0,2022-06-01,0.0,SI
D009701,DEXTROSA AL 5% AGUA DESTILADA 500 ML,MEDICAMENTOS,,,B,Baja,XGBoost,182.03,1.0,0.23,8.85,50.75,37.0,,0.0,0.0,1477.0,0.0,54649.0,2022-06-01,0.0,SI
D009702,DEXTROSA AL 10% AGUA DESTILADA 500 ML,MEDICAMENTOS,,,B,Baja,Media móvil,269.33,1.0,0.23,5.26,67.25,34.0,,0.0,0.0,1445.0,0.0,49130.0,2022-06-01,0.0,SI
D009705,DEXTROSA AL 10% AGUA DESTILADA 250 ML,MEDICAMENTOS,,,C,Baja,XGBoost,75.07,1.0,0.23,1.66,18.93,51.0,,0.0,0.0,1846.0,0.0,94146.0,2022-06-14,13.0,NO
D009706,DEXTROSA AL 5% AGUA DESTILADA 250 ML,MEDICAMENTOS,,,A,Baja,Media móvil,743.57,1.0,0.23,31.58,202.71,0.0,,,202.71,0.0,0.0,0.0,2022-06-01,0.0,SI
D010701,DEXTROSA 5% EN SOL. SALINA 0.9% 500 ML,MEDICAMENTOS,,,C,Media,XGBoost,36.1,1.0,0.23,1.32,9.63,16.0,,0.0,0.0,1501.0,0.0,24016.0,2022-06-06,5.0,NO
D015021,DICLOFENACO 50MG TABLETA ,MEDICAMENTOS,,,C,Media,XGBoost,4.54,1.0,0.23,0.45,1.49,47.0,,43.0,0.0,13.5,0.0,634.5,2023-04-02,305.0,NO
D015701,DICLOFENACO 75MG/3ML SOL. INYECTABLE ,MEDICAMENTOS,,,B,Baja,Media móvil,113.14,1.0,0.23,5.93,31.97,99.0,,2.0,0.0,217.0,0.0,21483.0,2022-06-19,18.0,NO
D018101,DIFENHIDRAMINA 50MG CAPSULA ,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,23.0,,5.0,0.0,109.0,0.0,2507.0,,,NO
D018221,"DIFENHIDRAMINA JARABE 12,5MG/5ML (300MG/120ML)",MEDICAMENTOS,,,C,Media,XGBoost,4.46,1.0,0.23,0.23,1.26,3.0,,0.0,0.0,867.0,0.0,2601.0,2022-06-12,12.0,NO
D020201,"DIHIDROCODEINA JARABE 12,1MG/ML (294,4MG/120ML)",MEDICAMENTOS,,,C,Media,XGBoost,4.78,1.0,0.23,0.35,1.45,2.0,,0.0,0.0,2062.0,0.0,4124.0,2022-06-04,3.0,NO
D020221,"DIFENHIDRAMINA JARABE 2,42MG/1ML (290,4MG/120ML)",MEDICAMENTOS,,,C,Baja,Media móvil,5.17,1.0,0.23,0.34,1.53,0.0,,,1.53,0.0,0.0,0.0,2022-06-01,0.0,SI
D023011,DIMENHIDRINATO 50MG TABLETA,MEDICAMENTOS,,,C,Alta,Regresión Lineal,32.4,1.0,0.23,4.55,12.0,17.0,,18.0,0.0,32.0,0.0,544.0,2022-06-05,5.0,NO
D029701,DOPAMINA 200MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,,,C,Alta,Regresión Lineal,46.3,1.0,0.23,9.34,20.0,162.0,,0.0,0.0,774.0,0.0,125388.0,2022-09-02,93.0,NO
D031141,DOXICICLINA 100MG TABLETA ,MEDICAMENTOS,,,C,Media,Regresión Lineal,22.41,1.0,0.23,7.55,12.71,30.0,,7.0,0.0,74.0,0.0,2220.0,2022-06-24,23.0,NO
D035701,DESMOPRESINA 15MCG/1ML SOL. INYECTABLE,MEDICAMENTOS,,,C,Media,XGBoost,1.35,1.0,0.23,0.07,0.38,,,,,,,,,,NO
E0000003,SODIO FOSFATO MONOBASICO SOLUCIÓN ORAL 133ML,MEDICAMENTOS,,,C,Alta,XGBoost,2.56,1.0,0.23,0.33,0.92,12.0,,0.0,0.0,5903.0,0.0,70836.0,2022-10-10,132.0,NO
E0000017,ERTAPENEM POLVO LIOFILIZADO 1G ,MEDICAMENTOS,,,C,Media,Regresión Lineal,21.07,1.0,0.23,7.31,12.16,28.0,,0.0,0.0,34510.5,0.0,966294.0,2022-06-23,23.0,NO
E0000021,SODIO FOSFATO MONOBASICO/DIBASICO ENEMA RECTAL 16G/6G/133ML,MEDICAMENTOS,,,C,Media,Regresión Lineal,10.18,1.0,0.23,2.71,5.05,12.0,,0.0,0.0,5272.0,0.0,63264.0,2022-06-21,21.0,NO
E0000034,ENTEROGERMINA SUSPENSIÓN ORAL 2000000000UI/5ML,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.2,1.0,0.23,0.08,0.12,9.0,,0.0,0.0,3723.0,0.0,33507.0,2026-03-06,1374.0,NO
E002011,ENALAPRIL 5MG TABLETA ,MEDICAMENTOS,,,B,Baja,XGBoost,179.35,1.0,0.23,3.04,44.32,69.0,,48.0,0.0,12.0,0.0,828.0,2022-06-05,4.0,NO
E002012,ENALAPRIL 20MG TABLETA ,MEDICAMENTOS,,,B,Baja,XGBoost,166.68,1.0,0.23,8.68,47.04,161.0,,43.0,0.0,13.5,0.0,2173.5,2022-06-21,21.0,NO
E007141,ERITROMICINA 500MG TABLETA ,MEDICAMENTOS,,,C,Media,Regresión Lineal,27.89,1.0,0.23,6.71,13.13,18.0,,2.0,0.0,280.0,0.0,5040.0,2022-06-06,5.0,NO
E007231,ERITROMICINA 250MG/5ML SUSPENSION ORAL,MEDICAMENTOS,,,C,Alta,Regresión Lineal,3.08,1.0,0.23,1.2,1.91,0.0,,,1.91,0.0,0.0,0.0,2022-06-01,0.0,SI
E008011,ESPIRONOLACTONA 25MG TABLETA ,MEDICAMENTOS,,,A,Baja,XGBoost,434.87,1.0,0.23,11.44,111.53,194.0,,9.0,0.0,63.0,0.0,12222.0,2022-06-06,6.0,NO
E008012,ESPIRONOLACTONA 100MG TABLETA ,MEDICAMENTOS,,,C,Baja,XGBoost,75.29,1.0,0.23,1.92,19.25,84.0,,2.0,0.0,202.0,0.0,16968.0,2022-06-27,26.0,NO
E010721,ESTREPTOQUINASA 750.000UI POLVO LIOFILIZADO,MEDICAMENTOS,,,C,Alta,Regresión Lineal,1.15,1.0,0.23,0.25,0.52,2.0,,0.0,0.0,205643.0,0.0,411286.0,2022-07-10,39.0,NO
E020722,ERITROPOYETINA 2.000UI/ML SOL. INYECTABLE,MEDICAMENTOS,,,B,Baja,XGBoost,122.93,1.0,0.23,4.83,33.12,34.0,,0.0,0.0,4640.0,0.0,157760.0,2022-06-01,0.0,NO
E038162,EFAVIRENZ 600MG TABLETA,MEDICAMENTOS,,,C,Alta,Media móvil,7.17,1.0,0.23,0.59,2.24,29.0,,1.0,0.0,375.0,0.0,10875.0,2022-09-22,114.0,NO
F0000005,"FLUMAZENIL 0,5MG/5ML  SOL. INYECTABLE",MEDICAMENTOS,,,C,Alta,Media móvil,0.55,1.0,0.23,0.08,0.21,5.0,,0.0,0.0,57514.0,0.0,287570.0,2023-02-22,267.0,NO
F002141,FENITOINA 100MG TABLETA ,MEDICAMENTOS,,,B,Media,XGBoost,157.79,1.0,0.23,16.68,53.0,46.0,,4.0,4.0,133.0,532.0,6118.0,2022-06-01,0.0,SI
F002231,FENITOINA 125MG/5ML SUSPENSION ORAL,MEDICAMENTOS,,,C,Media,XGBoost,2.55,1.0,0.23,0.6,1.18,1.0,,0.0,0.0,32774.0,0.0,32774.0,2022-06-01,0.0,SI
F008701,FITOMENADIONA 10MG/1ML SOL. INYECTABLE (VITAMINA K),MEDICAMENTOS,,,C,Baja,Media móvil,72.05,1.0,0.23,0.97,17.56,45.0,,0.0,0.0,885.0,0.0,39825.0,2022-06-12,12.0,NO
